id,x,y,z,tonn,ore,waste,ni,grade,process,blockvalue,destination,period
322,48,34,89,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
323,49,34,89,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
324,50,34,89,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
325,51,34,89,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
326,52,34,89,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
327,53,34,89,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
328,54,34,89,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
329,9,9,88,2412.7,0.0,2412.7,0.0,0.0,0.0,-8444.5,0,
330,10,9,88,11062.3,0.0,11062.3,0.0,0.0,0.0,-38718.0,0,18
331,11,9,88,5008.2,0.0,5008.2,0.0,0.0,0.0,-17528.6,0,19
332,9,10,88,266.5,0.0,266.5,0.0,0.0,0.0,-932.6,0,18
333,10,10,88,11564.5,0.0,11564.5,0.0,0.0,0.0,-40475.6,0,17
334,11,10,88,2433.8,0.0,2433.8,0.0,0.0,0.0,-8518.1,0,20
335,19,10,88,2096.0,0.0,2096.0,0.0,0.0,0.0,-7336.0,0,16
336,10,11,88,1248.6,0.0,1248.6,0.0,0.0,0.0,-4369.9,0,17
337,11,11,88,2416.7,0.0,2416.7,0.0,0.0,0.0,-8458.3,0,2
338,12,11,88,4861.3,0.0,4861.3,0.0,0.0,0.0,-17014.6,0,15
339,16,11,88,1947.4,0.0,1947.4,0.0,0.0,0.0,-6815.8,0,16
340,17,11,88,16552.4,0.0,16552.4,0.0,0.0,0.0,-57933.2,0,10
341,18,11,88,7310.7,0.0,7310.7,0.0,0.0,0.0,-25587.5,0,14
342,19,11,88,14238.2,0.0,14238.2,0.0,0.0,0.0,-49833.7,0,15
343,20,11,88,2059.6,0.0,2059.6,0.0,0.0,0.0,-7208.7,0,13
344,36,11,88,486.7,486.7,0.0,2.26,0.06,135.5,4547.2,1,11
345,37,11,88,496.8,0.0,496.8,0.0,0.0,0.0,-1738.8,0,5
346,11,12,88,20.2,0.0,20.2,0.0,0.0,0.0,-70.7,0,12
347,12,12,88,871.0,0.0,871.0,0.0,0.0,0.0,-3048.6,0,15
348,16,12,88,1950.9,1950.9,0.0,7.5,0.35,664.8,2506.0,1,
349,17,12,88,24296.3,0.0,24296.3,0.0,0.0,0.0,-85036.8,0,8
350,18,12,88,18438.8,0.0,18438.8,0.0,0.0,0.0,-64535.6,0,10
351,31,12,88,3096.9,0.0,3096.9,0.0,0.0,0.0,-10839.1,0,7
352,32,12,88,8789.9,0.0,8789.9,0.0,0.0,0.0,-30764.7,0,11
353,33,12,88,11880.0,0.0,11880.0,0.0,0.0,0.0,-41580.0,0,13
354,34,12,88,11648.7,0.0,11648.7,0.0,0.0,0.0,-40770.5,0,19
355,35,12,88,2021.3,0.0,2021.3,0.0,0.0,0.0,-7074.3,0,
356,36,12,88,2295.0,0.0,2295.0,0.0,0.0,0.0,-8032.3,0,4
357,37,12,88,12218.8,0.0,12218.8,0.0,0.0,0.0,-42765.7,0,7
358,38,12,88,6697.9,0.0,6697.9,0.0,0.0,0.0,-23442.5,0,0
359,16,13,88,2023.2,2023.2,0.0,7.77,0.24,667.2,332.8,1,
360,17,13,88,15600.9,0.0,15600.9,0.0,0.0,0.0,-54603.1,0,4
361,18,13,88,18713.8,0.0,18713.8,0.0,0.0,0.0,-65498.1,0,18
362,19,13,88,6242.5,0.0,6242.5,0.0,0.0,0.0,-21848.7,0,20
363,21,13,88,11683.3,0.0,11683.3,0.0,0.0,0.0,-40891.5,0,5
364,28,13,88,14225.0,0.0,14225.0,0.0,0.0,0.0,-49787.4,0,0
365,29,13,88,10551.4,0.0,10551.4,0.0,0.0,0.0,-36930.0,0,20
366,30,13,88,7316.8,0.0,7316.8,0.0,0.0,0.0,-25608.8,0,16
367,31,13,88,18262.5,2145.0,16117.5,8.41,0.39,655.2,-63918.8,0,10
368,32,13,88,2255.0,0.0,2255.0,0.0,0.0,0.0,-7892.5,0,5
369,33,13,88,20460.0,0.0,20460.0,0.0,0.0,0.0,-71610.0,0,2
370,34,13,88,16046.3,0.0,16046.3,0.0,0.0,0.0,-56161.8,0,9
371,35,13,88,2103.8,0.0,2103.8,0.0,0.0,0.0,-7363.1,0,
372,36,13,88,3145.8,26.6,3119.2,0.1,0.0,7.8,-11010.4,0,10
373,37,13,88,16552.3,0.0,16552.3,0.0,0.0,0.0,-57933.1,0,13
374,38,13,88,10128.5,0.0,10128.5,0.0,0.0,0.0,-35449.6,0,2
375,21,14,88,13387.4,0.0,13387.4,0.0,0.0,0.0,-46855.7,0,5
376,22,14,88,14.5,0.0,14.5,0.0,0.0,0.0,-50.8,0,18
377,28,14,88,18472.8,0.0,18472.8,0.0,0.0,0.0,-64654.8,0,14
378,29,14,88,22000.0,0.0,22000.0,0.0,0.0,0.0,-77000.0,0,9
379,30,14,88,7466.3,0.0,7466.3,0.0,0.0,0.0,-26131.8,0,19
380,31,14,88,19855.0,0.0,19855.0,0.0,0.0,0.0,-69492.5,0,18
381,32,14,88,8318.8,0.0,8318.8,0.0,0.0,0.0,-29115.6,0,18
382,33,14,88,15963.8,0.0,15963.8,0.0,0.0,0.0,-55873.1,0,6
383,34,14,88,10725.0,0.0,10725.0,0.0,0.0,0.0,-37537.5,0,11
384,35,14,88,15413.8,0.0,15413.8,0.0,0.0,0.0,-53948.1,0,15
385,36,14,88,1565.8,0.0,1565.8,0.0,0.0,0.0,-5480.2,0,16
386,37,14,88,19.4,0.0,19.4,0.0,0.0,0.0,-67.8,0,16
387,18,15,88,63.7,0.0,63.7,0.0,0.0,0.0,-222.9,0,
388,20,15,88,8.9,0.0,8.9,0.0,0.0,0.0,-31.3,0,21
389,21,15,88,426.9,0.0,426.9,0.0,0.0,0.0,-1494.0,0,18
390,28,15,88,8875.6,0.0,8875.6,0.0,0.0,0.0,-31064.5,0,19
391,29,15,88,19057.5,2612.5,16445.0,9.41,0.32,778.8,-66701.2,0,20
392,30,15,88,12787.5,0.0,12787.5,0.0,0.0,0.0,-44756.2,0,19
393,31,15,88,19277.5,0.0,19277.5,0.0,0.0,0.0,-67471.2,0,13
394,32,15,88,19263.8,0.0,19263.8,0.0,0.0,0.0,-67423.1,0,16
395,33,15,88,18328.8,0.0,18328.8,0.0,0.0,0.0,-64150.6,0,9
396,34,15,88,21188.8,0.0,21188.8,0.0,0.0,0.0,-74160.6,0,5
397,35,15,88,15507.9,0.0,15507.9,0.0,0.0,0.0,-54277.6,0,14
398,36,15,88,596.1,0.0,596.1,0.0,0.0,0.0,-2086.3,0,2
399,21,16,88,221.7,0.0,221.7,0.0,0.0,0.0,-775.9,0,20
400,24,16,88,1349.4,0.0,1349.4,0.0,0.0,0.0,-4722.7,0,19
401,28,16,88,13273.9,0.0,13273.9,0.0,0.0,0.0,-46458.7,0,18
402,29,16,88,13530.0,0.0,13530.0,0.0,0.0,0.0,-47355.0,0,21
403,30,16,88,19401.3,0.0,19401.3,0.0,0.0,0.0,-67904.3,0,18
404,31,16,88,18920.1,2048.8,16871.3,11.15,0.25,1465.8,-66220.0,0,18
405,32,16,88,13090.0,2805.0,10285.0,9.66,0.51,827.9,-45815.0,0,1
406,33,16,88,14107.5,0.0,14107.5,0.0,0.0,0.0,-49376.2,0,19
407,34,16,88,18612.0,0.0,18612.0,0.0,0.0,0.0,-65142.1,0,4
408,35,16,88,1071.8,0.0,1071.8,0.0,0.0,0.0,-3751.2,0,7
409,24,17,88,5074.6,0.0,5074.6,0.0,0.0,0.0,-17760.9,0,16
410,28,17,88,1244.5,0.0,1244.5,0.0,0.0,0.0,-4355.9,0,16
411,29,17,88,7370.0,0.0,7370.0,0.0,0.0,0.0,-25795.0,0,19
412,30,17,88,16431.3,0.0,16431.3,0.0,0.0,0.0,-57509.3,0,
413,31,17,88,21395.0,0.0,21395.0,0.0,0.0,0.0,-74882.5,0,18
414,32,17,88,13677.1,2860.0,10817.1,11.68,0.17,857.8,-47869.8,0,
415,33,17,88,6794.3,0.0,6794.3,0.0,0.0,0.0,-23780.1,0,14
416,34,17,88,2631.5,0.0,2631.5,0.0,0.0,0.0,-9210.3,0,5
417,24,18,88,338.1,0.0,338.1,0.0,0.0,0.0,-1183.1,0,15
418,28,18,88,1871.1,0.0,1871.1,0.0,0.0,0.0,-6548.9,0,9
419,29,18,88,11407.5,0.0,11407.5,0.0,0.0,0.0,-39926.3,0,6
420,30,18,88,19636.1,4028.8,15607.3,20.3,0.49,2144.2,1248.6,1,7
421,31,18,88,19148.7,2241.3,16907.4,9.87,0.41,935.6,-67020.3,0,14
422,32,18,88,5741.0,294.2,5446.8,1.06,0.16,96.9,-20093.5,0,7
423,28,19,88,325.5,0.0,325.5,0.0,0.0,0.0,-1139.4,0,13
424,29,19,88,7656.1,2685.8,4970.3,11.03,0.49,829.4,-26796.3,0,17
425,30,19,88,5689.5,0.0,5689.5,0.0,0.0,0.0,-19913.1,0,12
426,31,19,88,17725.0,0.0,17725.0,0.0,0.0,0.0,-62037.4,0,5
427,32,19,88,3836.9,0.0,3836.9,0.0,0.0,0.0,-13429.0,0,10
428,28,20,88,182.5,0.0,182.5,0.0,0.0,0.0,-638.8,0,12
429,29,20,88,2591.0,0.0,2591.0,0.0,0.0,0.0,-9068.3,0,5
430,51,32,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
431,52,32,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
432,53,32,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
433,49,33,88,20840.6,0.0,20840.6,0.0,0.0,0.0,-72942.0,0,
434,50,33,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
435,51,33,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
436,52,33,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
437,53,33,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
438,54,33,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
439,46,34,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
440,47,34,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
441,48,34,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
442,49,34,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
443,50,34,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
444,51,34,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
445,52,34,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
446,53,34,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
447,54,34,88,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
448,9,9,87,3582.3,0.0,3582.3,0.0,0.0,0.0,-12537.9,0,
449,10,9,87,13746.1,0.0,13746.1,0.0,0.0,0.0,-48111.3,0,18
450,11,9,87,6864.1,0.0,6864.1,0.0,0.0,0.0,-24024.4,0,19
451,9,10,87,902.3,0.0,902.3,0.0,0.0,0.0,-3158.0,0,18
452,10,10,87,14531.1,0.0,14531.1,0.0,0.0,0.0,-50858.7,0,17
453,11,10,87,2420.0,0.0,2420.0,0.0,0.0,0.0,-8470.0,0,20
454,17,10,87,1508.2,0.0,1508.2,0.0,0.0,0.0,-5278.7,0,13
455,18,10,87,3927.8,0.0,3927.8,0.0,0.0,0.0,-13747.2,0,9
456,19,10,87,7468.1,0.0,7468.1,0.0,0.0,0.0,-26138.2,0,16
457,20,10,87,143.2,0.0,143.2,0.0,0.0,0.0,-501.0,0,13
458,10,11,87,5010.7,0.0,5010.7,0.0,0.0,0.0,-17537.4,0,17
459,11,11,87,2640.0,0.0,2640.0,0.0,0.0,0.0,-9240.0,0,2
460,12,11,87,16313.4,0.0,16313.4,0.0,0.0,0.0,-57097.0,0,15
461,13,11,87,989.3,0.0,989.3,0.0,0.0,0.0,-3462.4,0,14
462,16,11,87,5332.7,0.0,5332.7,0.0,0.0,0.0,-18664.4,0,16
463,17,11,87,23356.1,0.0,23356.1,0.0,0.0,0.0,-81746.4,0,10
464,18,11,87,16621.1,0.0,16621.1,0.0,0.0,0.0,-58174.0,0,14
465,19,11,87,14698.8,0.0,14698.8,0.0,0.0,0.0,-51445.6,0,15
466,20,11,87,4477.6,0.0,4477.6,0.0,0.0,0.0,-15671.6,0,13
467,32,11,87,5.1,0.0,5.1,0.0,0.0,0.0,-17.8,0,13
468,36,11,87,907.9,907.9,0.0,4.42,0.11,249.1,10853.5,1,11
469,37,11,87,893.8,0.0,893.8,0.0,0.0,0.0,-3128.3,0,5
470,11,12,87,2047.6,0.0,2047.6,0.0,0.0,0.0,-7166.6,0,12
471,12,12,87,7215.6,0.0,7215.6,0.0,0.0,0.0,-25254.6,0,15
472,13,12,87,4690.3,1250.6,3439.7,4.86,0.15,421.0,-16416.3,0,16
473,14,12,87,86.1,0.0,86.1,0.0,0.0,0.0,-301.3,0,15
474,17,12,87,22866.3,0.0,22866.3,0.0,0.0,0.0,-80031.8,0,8
475,18,12,87,17201.3,0.0,17201.3,0.0,0.0,0.0,-60204.3,0,10
476,31,12,87,4963.2,0.0,4963.2,0.0,0.0,0.0,-17371.2,0,7
477,32,12,87,10272.1,0.0,10272.1,0.0,0.0,0.0,-35952.3,0,11
478,33,12,87,12443.8,0.0,12443.8,0.0,0.0,0.0,-43553.1,0,13
479,34,12,87,12777.4,0.0,12777.4,0.0,0.0,0.0,-44720.7,0,19
480,35,12,87,2021.3,0.0,2021.3,0.0,0.0,0.0,-7074.3,0,
481,36,12,87,3881.4,1307.3,2574.1,4.4,0.08,318.1,-13584.9,0,4
482,37,12,87,12813.2,0.0,12813.2,0.0,0.0,0.0,-44846.1,0,7
483,38,12,87,8886.5,0.0,8886.5,0.0,0.0,0.0,-31102.7,0,0
484,39,12,87,134.2,0.0,134.2,0.0,0.0,0.0,-469.7,0,4
485,13,13,87,1768.4,0.0,1768.4,0.0,0.0,0.0,-6189.3,0,12
486,14,13,87,3394.2,0.0,3394.2,0.0,0.0,0.0,-11879.8,0,15
487,15,13,87,4627.3,0.0,4627.3,0.0,0.0,0.0,-16195.5,0,21
488,17,13,87,14891.3,0.0,14891.3,0.0,0.0,0.0,-52119.3,0,4
489,18,13,87,17448.8,0.0,17448.8,0.0,0.0,0.0,-61070.6,0,18
490,19,13,87,5802.5,0.0,5802.5,0.0,0.0,0.0,-20308.7,0,20
491,21,13,87,13902.2,0.0,13902.2,0.0,0.0,0.0,-48657.7,0,5
492,22,13,87,265.8,0.0,265.8,0.0,0.0,0.0,-930.1,0,19
493,27,13,87,499.4,330.9,168.5,2.2,0.08,95.6,10836.3,1,2
494,28,13,87,17840.3,0.0,17840.3,0.0,0.0,0.0,-62441.0,0,0
495,29,13,87,12365.0,0.0,12365.0,0.0,0.0,0.0,-43277.4,0,20
496,30,13,87,9524.2,0.0,9524.2,0.0,0.0,0.0,-33334.7,0,16
497,31,13,87,18876.0,4067.2,14808.8,23.6,1.2,1140.6,53331.8,1,10
498,32,13,87,2296.3,0.0,2296.3,0.0,0.0,0.0,-8036.8,0,5
499,33,13,87,19648.8,0.0,19648.8,0.0,0.0,0.0,-68770.6,0,2
500,34,13,87,17366.3,0.0,17366.3,0.0,0.0,0.0,-60781.8,0,9
501,35,13,87,2241.3,0.0,2241.3,0.0,0.0,0.0,-7844.3,0,
502,36,13,87,7702.4,436.2,7266.2,1.82,0.08,126.0,-26958.4,0,10
503,37,13,87,18078.4,0.0,18078.4,0.0,0.0,0.0,-63274.5,0,13
504,38,13,87,11593.1,0.0,11593.1,0.0,0.0,0.0,-40575.7,0,2
505,39,13,87,74.2,0.0,74.2,0.0,0.0,0.0,-259.5,0,4
506,14,14,87,4403.5,0.0,4403.5,0.0,0.0,0.0,-15412.2,0,17
507,15,14,87,12319.7,0.0,12319.7,0.0,0.0,0.0,-43119.0,0,17
508,21,14,87,25322.8,0.0,25322.8,0.0,0.0,0.0,-88629.9,0,5
509,22,14,87,4657.8,0.0,4657.8,0.0,0.0,0.0,-16302.1,0,18
510,23,14,87,138.5,0.0,138.5,0.0,0.0,0.0,-484.7,0,
511,27,14,87,51.4,0.0,51.4,0.0,0.0,0.0,-179.7,0,15
512,28,14,87,20205.7,0.0,20205.7,0.0,0.0,0.0,-70720.1,0,14
513,29,14,87,21243.8,0.0,21243.8,0.0,0.0,0.0,-74353.1,0,9
514,30,14,87,7163.8,0.0,7163.8,0.0,0.0,0.0,-25073.1,0,19
515,31,14,87,19332.5,0.0,19332.5,0.0,0.0,0.0,-67663.7,0,18
516,32,14,87,7823.8,0.0,7823.8,0.0,0.0,0.0,-27383.1,0,18
517,33,14,87,16170.0,0.0,16170.0,0.0,0.0,0.0,-56595.0,0,6
518,34,14,87,10725.0,0.0,10725.0,0.0,0.0,0.0,-37537.5,0,11
519,35,14,87,15331.3,0.0,15331.3,0.0,0.0,0.0,-53659.3,0,15
520,36,14,87,2355.3,0.0,2355.3,0.0,0.0,0.0,-8243.5,0,16
521,37,14,87,473.5,0.0,473.5,0.0,0.0,0.0,-1657.1,0,16
522,14,15,87,5.7,0.0,5.7,0.0,0.0,0.0,-19.8,0,17
523,15,15,87,1085.6,0.0,1085.6,0.0,0.0,0.0,-3799.6,0,18
524,17,15,87,245.2,0.0,245.2,0.0,0.0,0.0,-858.0,0,20
525,18,15,87,7260.3,0.0,7260.3,0.0,0.0,0.0,-25411.0,0,
526,20,15,87,3843.0,0.0,3843.0,0.0,0.0,0.0,-13450.3,0,21
527,21,15,87,21362.6,0.0,21362.6,0.0,0.0,0.0,-74769.0,0,18
528,22,15,87,3282.3,0.0,3282.3,0.0,0.0,0.0,-11487.8,0,20
529,23,15,87,3046.2,0.0,3046.2,0.0,0.0,0.0,-10661.6,0,21
530,24,15,87,12.5,0.0,12.5,0.0,0.0,0.0,-43.8,0,13
531,27,15,87,50.3,50.3,0.0,0.17,0.01,14.5,-176.0,0,
532,28,15,87,8466.7,0.0,8466.7,0.0,0.0,0.0,-29633.4,0,19
533,29,15,87,17146.3,0.0,17146.3,0.0,0.0,0.0,-60011.8,0,20
534,30,15,87,11577.5,0.0,11577.5,0.0,0.0,0.0,-40521.2,0,19
535,31,15,87,18342.5,0.0,18342.5,0.0,0.0,0.0,-64198.7,0,13
536,32,15,87,18466.3,0.0,18466.3,0.0,0.0,0.0,-64631.8,0,16
537,33,15,87,17187.5,0.0,17187.5,0.0,0.0,0.0,-60156.2,0,9
538,34,15,87,19855.0,0.0,19855.0,0.0,0.0,0.0,-69492.5,0,5
539,35,15,87,16582.9,0.0,16582.9,0.0,0.0,0.0,-58039.9,0,14
540,36,15,87,1528.2,0.0,1528.2,0.0,0.0,0.0,-5348.5,0,2
541,17,16,87,14.2,0.0,14.2,0.0,0.0,0.0,-49.7,0,
542,18,16,87,2096.1,0.0,2096.1,0.0,0.0,0.0,-7336.4,0,17
543,20,16,87,1997.2,0.0,1997.2,0.0,0.0,0.0,-6990.2,0,20
544,21,16,87,6726.1,0.0,6726.1,0.0,0.0,0.0,-23541.2,0,20
545,22,16,87,2396.9,0.0,2396.9,0.0,0.0,0.0,-8389.1,0,2
546,23,16,87,1921.5,0.0,1921.5,0.0,0.0,0.0,-6725.1,0,1
547,24,16,87,9537.6,0.0,9537.6,0.0,0.0,0.0,-33381.6,0,19
548,27,16,87,335.2,0.0,335.2,0.0,0.0,0.0,-1173.0,0,15
549,28,16,87,14429.5,0.0,14429.5,0.0,0.0,0.0,-50503.3,0,18
550,29,16,87,12993.8,0.0,12993.8,0.0,0.0,0.0,-45478.1,0,21
551,30,16,87,18053.8,0.0,18053.8,0.0,0.0,0.0,-63188.1,0,18
552,31,16,87,17723.8,1938.8,15785.0,10.24,0.35,1336.0,-62033.1,0,18
553,32,16,87,12017.6,2461.3,9556.3,11.63,0.6,966.1,-42061.2,0,1
554,33,16,87,12952.5,0.0,12952.5,0.0,0.0,0.0,-45333.7,0,19
555,34,16,87,19166.5,0.0,19166.5,0.0,0.0,0.0,-67082.6,0,4
556,35,16,87,2137.7,0.0,2137.7,0.0,0.0,0.0,-7481.8,0,7
557,21,17,87,49.5,0.0,49.5,0.0,0.0,0.0,-173.3,0,7
558,22,17,87,4.3,0.0,4.3,0.0,0.0,0.0,-14.9,0,20
559,23,17,87,116.5,0.0,116.5,0.0,0.0,0.0,-407.6,0,11
560,24,17,87,15200.5,0.0,15200.5,0.0,0.0,0.0,-53201.6,0,16
561,28,17,87,3226.0,0.0,3226.0,0.0,0.0,0.0,-11290.8,0,16
562,29,17,87,7383.8,0.0,7383.8,0.0,0.0,0.0,-25843.1,0,19
563,30,17,87,15510.0,0.0,15510.0,0.0,0.0,0.0,-54285.0,0,
564,31,17,87,20501.3,2557.5,17943.8,9.42,0.46,724.3,-71754.3,0,18
565,32,17,87,13516.3,5458.8,8057.5,21.85,2.0,1764.0,7587.9,1,
566,33,17,87,8929.7,0.0,8929.7,0.0,0.0,0.0,-31253.8,0,14
567,34,17,87,3735.5,415.3,3320.2,1.56,0.1,128.9,-13073.9,0,5
568,24,18,87,5011.6,0.0,5011.6,0.0,0.0,0.0,-17540.5,0,15
569,28,18,87,6471.1,0.0,6471.1,0.0,0.0,0.0,-22648.7,0,9
570,29,18,87,11921.3,0.0,11921.3,0.0,0.0,0.0,-41724.3,0,6
571,30,18,87,18796.3,1993.8,16802.5,10.69,0.24,1042.6,-65786.8,0,7
572,31,18,87,18562.5,0.0,18562.5,0.0,0.0,0.0,-64968.7,0,14
573,32,18,87,10859.7,1607.4,9252.3,9.01,1.46,475.7,23740.3,1,7
574,33,18,87,210.2,210.2,0.0,0.87,0.05,78.2,1277.0,1,5
575,28,19,87,3397.3,0.0,3397.3,0.0,0.0,0.0,-11890.6,0,13
576,29,19,87,17032.9,2296.3,14736.6,14.34,0.42,825.3,14596.6,1,17
577,30,19,87,13415.1,0.0,13415.1,0.0,0.0,0.0,-46952.8,0,12
578,31,19,87,21119.4,0.0,21119.4,0.0,0.0,0.0,-73918.0,0,5
579,32,19,87,9605.0,0.0,9605.0,0.0,0.0,0.0,-33617.3,0,10
580,28,20,87,2073.5,0.0,2073.5,0.0,0.0,0.0,-7257.1,0,12
581,29,20,87,14394.6,0.0,14394.6,0.0,0.0,0.0,-50381.0,0,5
582,30,20,87,398.4,0.0,398.4,0.0,0.0,0.0,-1394.4,0,9
583,31,20,87,1514.8,0.0,1514.8,0.0,0.0,0.0,-5301.8,0,8
584,32,20,87,1157.2,0.0,1157.2,0.0,0.0,0.0,-4050.1,0,7
585,52,31,87,8336.3,0.0,8336.3,0.0,0.0,0.0,-29176.7,0,
586,51,32,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
587,52,32,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
588,53,32,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
589,49,33,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
590,50,33,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
591,51,33,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
592,52,33,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
593,53,33,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
594,54,33,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
595,46,34,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
596,47,34,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
597,48,34,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
598,49,34,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
599,50,34,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
600,51,34,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
601,52,34,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
602,53,34,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
603,54,34,87,27787.5,0.0,27787.5,0.0,0.0,0.0,-97256.1,0,
604,9,7,86,148.3,148.3,0.0,0.63,0.03,44.1,870.8,1,11
605,8,8,86,148.9,0.0,148.9,0.0,0.0,0.0,-521.3,0,7
606,9,9,86,4969.4,0.0,4969.4,0.0,0.0,0.0,-17393.0,0,
607,10,9,86,15577.1,0.0,15577.1,0.0,0.0,0.0,-54519.9,0,18
608,11,9,86,9209.9,0.0,9209.9,0.0,0.0,0.0,-32234.8,0,19
609,12,9,86,29.4,0.0,29.4,0.0,0.0,0.0,-103.0,0,19
610,9,10,86,2364.8,0.0,2364.8,0.0,0.0,0.0,-8276.6,0,18
611,10,10,86,15703.2,0.0,15703.2,0.0,0.0,0.0,-54961.2,0,17
612,11,10,86,2447.5,0.0,2447.5,0.0,0.0,0.0,-8566.2,0,20
613,17,10,86,4914.7,0.0,4914.7,0.0,0.0,0.0,-17201.3,0,13
614,18,10,86,11935.4,0.0,11935.4,0.0,0.0,0.0,-41773.8,0,9
615,19,10,86,11894.7,0.0,11894.7,0.0,0.0,0.0,-41631.5,0,16
616,20,10,86,786.5,0.0,786.5,0.0,0.0,0.0,-2752.5,0,13
617,9,11,86,449.0,0.0,449.0,0.0,0.0,0.0,-1571.4,0,12
618,10,11,86,8888.7,0.0,8888.7,0.0,0.0,0.0,-31110.6,0,17
619,11,11,86,2530.0,0.0,2530.0,0.0,0.0,0.0,-8855.0,0,2
620,12,11,86,19419.2,2337.5,17081.7,9.92,0.57,1035.8,-67967.2,0,15
621,13,11,86,9431.2,3291.7,6139.5,12.39,0.6,1133.0,-33009.3,0,14
622,14,11,86,9.1,0.0,9.1,0.0,0.0,0.0,-31.8,0,17
623,16,11,86,8185.7,0.0,8185.7,0.0,0.0,0.0,-28650.0,0,16
624,17,11,86,24761.8,0.0,24761.8,0.0,0.0,0.0,-86666.1,0,10
625,18,11,86,17490.0,0.0,17490.0,0.0,0.0,0.0,-61214.9,0,14
626,19,11,86,14698.8,0.0,14698.8,0.0,0.0,0.0,-51445.6,0,15
627,20,11,86,6431.0,0.0,6431.0,0.0,0.0,0.0,-22508.6,0,13
628,32,11,86,120.1,0.0,120.1,0.0,0.0,0.0,-420.2,0,13
629,36,11,86,1447.0,1275.7,171.3,5.82,0.15,367.1,10147.8,1,12
630,37,11,86,1406.8,0.0,1406.8,0.0,0.0,0.0,-4923.9,0,5
631,10,12,86,200.4,0.0,200.4,0.0,0.0,0.0,-701.5,0,15
632,11,12,86,4152.3,0.0,4152.3,0.0,0.0,0.0,-14532.9,0,12
633,12,12,86,10873.2,0.0,10873.2,0.0,0.0,0.0,-38056.2,0,15
634,13,12,86,14428.9,2604.9,11824.0,9.8,0.63,828.3,-50501.1,0,16
635,14,12,86,7635.4,0.0,7635.4,0.0,0.0,0.0,-26723.9,0,15
636,15,12,86,938.3,0.0,938.3,0.0,0.0,0.0,-3284.0,0,
637,17,12,86,22838.8,0.0,22838.8,0.0,0.0,0.0,-79935.6,0,8
638,18,12,86,17187.5,0.0,17187.5,0.0,0.0,0.0,-60156.2,0,10
639,31,12,86,6682.8,0.0,6682.8,0.0,0.0,0.0,-23389.8,0,7
640,32,12,86,11433.2,0.0,11433.2,0.0,0.0,0.0,-40016.2,0,11
641,33,12,86,12608.8,0.0,12608.8,0.0,0.0,0.0,-44130.6,0,13
642,34,12,86,12883.8,0.0,12883.8,0.0,0.0,0.0,-45093.1,0,19
