id,x,y,z,dest,phase,AuRec,AuFA,tons,co3,orgc,sulf,Mcost,Pcost,Tcost,Tvalue,Bvalue,rc_Stockpile,rc_RockChar,blockvalue,destination,period
190,15,20,39,1,2,0.42,0.04257,2406.01492,0.5,0.5,2.4,1.879,28.28,0.18,-14.248,-34280,4,ssf,-34280,1,
191,15,21,39,1,2,0.59,0.06008,2406.01492,0.3,0.5,2.1,1.879,28.28,0.18,1.563,3762,4,lsf,3762,1,10
192,15,22,39,1,2,0.74,0.07631,2406.01492,0.1,0.4,1.8,1.879,28.28,0.18,20.483,49284,4,msf,49284,1,7
193,15,23,39,1,2,0.77,0.08679,2406.01492,0.2,0.4,1.8,1.879,28.28,0.18,29.806,71715,4,msf,71715,1,8
194,15,24,39,1,2,0.7,0.08425,2406.01492,0.4,0.5,2.1,1.879,28.28,0.18,22.739,54709,4,msf,54709,1,8
195,15,25,39,1,2,0.62,0.07785,2406.01492,0.5,0.6,2.2,1.879,28.28,0.18,13.101,31522,4,msf,31522,1,8
196,15,26,39,1,2,0.65,0.07232,2406.01492,0.6,0.5,2.2,1.879,28.28,0.18,11.968,28796,4,lsf,28796,1,10
197,15,27,39,1,2,0.55,0.06683,2406.01492,0.6,0.6,2.1,1.879,28.28,0.18,2.742,6597,4,lsf,6597,1,
198,15,28,39,1,2,0.42,0.05108,2406.01492,0.6,0.6,1.9,1.879,28.28,0.18,-11.031,-26540,4,lsf,-26540,1,
199,15,29,39,1,2,0.35,0.03774,2406.01492,0.6,0.5,2.0,1.879,28.28,0.18,-18.451,-44393,4,ssf,-44393,1,
200,15,31,39,1,2,0.2,0.03067,2406.01492,0.3,0.5,2.3,1.879,28.28,0.18,-24.818,-59713,4,ssf,-59713,1,
201,16,19,39,1,2,0.31,0.03534,2406.01492,11.6,0.5,0.7,1.879,28.28,0.18,-20.479,-49273,1,ssf,-49273,1,
202,16,20,39,1,2,0.5,0.04957,2406.01492,0.6,0.5,2.5,1.879,28.28,0.18,-8.033,-19326,4,ssf,-19326,1,
203,16,21,39,1,2,0.72,0.07149,2406.01492,0.5,0.4,2.2,1.879,28.28,0.18,15.987,38464,4,lsf,38464,1,7
204,16,22,39,1,2,0.71,0.08699,2406.01492,0.1,0.7,2.0,1.879,28.28,0.18,25.248,60746,8,msf,60746,1,7
205,16,23,39,1,2,0.72,0.08913,2406.01492,0.1,0.7,2.0,1.879,28.28,0.18,27.417,65966,8,msf,65966,1,8
206,16,24,39,1,2,0.69,0.08126,2406.01492,0.4,0.5,2.0,1.879,28.28,0.18,20.123,48417,4,msf,48417,1,8
207,16,25,39,1,2,0.68,0.07849,2406.01492,0.5,0.5,2.0,1.879,28.28,0.18,17.697,42579,4,msf,42579,1,10
208,16,26,39,1,2,0.65,0.07241,2406.01492,0.6,0.5,2.2,1.879,28.28,0.18,12.021,28922,4,lsf,28922,1,
209,16,27,39,1,2,0.46,0.05483,2406.01492,0.5,0.6,2.1,1.879,28.28,0.18,-7.639,-18380,4,lsf,-18380,1,
210,16,28,39,1,2,0.3,0.04217,2406.01492,0.5,0.6,2.1,1.879,28.28,0.18,-18.953,-45601,4,ssf,-45601,1,
211,16,29,39,1,2,0.46,0.03675,2406.01492,0.7,0.4,2.3,1.879,28.28,0.18,-15.125,-36390,4,ssf,-36390,1,
212,16,30,39,1,2,0.58,0.04747,2406.01492,0.7,0.4,1.6,1.879,28.28,0.18,-5.56,-13377,4,ssf,-13377,1,
213,17,18,39,1,2,0.3,0.03499,2406.01492,11.8,0.5,0.8,1.879,28.28,0.18,-20.892,-50266,1,ssf,-50266,1,
214,17,19,39,1,2,0.38,0.03997,2406.01492,11.2,0.5,0.8,1.879,28.28,0.18,-16.669,-40106,1,ssf,-40106,1,
215,17,20,39,1,2,0.48,0.05652,2406.01492,0.8,0.6,2.6,1.879,28.28,0.18,-5.922,-14249,4,lsf,-14249,1,
216,17,21,39,1,2,0.53,0.06296,2406.01492,0.7,0.6,2.4,1.879,28.28,0.18,-0.307,-739,4,lsf,-739,1,
217,17,22,39,1,2,0.64,0.07021,2406.01492,0.5,0.5,2.2,1.879,28.28,0.18,10.102,24305,4,lsf,24305,1,8
218,17,23,39,1,2,0.66,0.07334,2406.01492,0.5,0.5,2.2,1.879,28.28,0.18,13.225,31819,4,lsf,31819,1,8
219,17,24,39,1,2,0.67,0.07539,2406.01492,0.6,0.5,2.2,1.879,28.28,0.18,15.121,36382,4,msf,36382,1,10
220,17,25,39,1,2,0.65,0.0723,2406.01492,0.6,0.5,2.3,1.879,28.28,0.18,11.957,28768,4,lsf,28768,1,
221,17,26,39,1,2,0.51,0.06073,2406.01492,0.7,0.6,2.3,1.879,28.28,0.18,-2.464,-5928,4,lsf,-5928,1,
222,17,27,39,1,2,0.41,0.05026,2406.01492,0.7,0.6,2.3,1.879,28.28,0.18,-11.793,-28374,4,ssf,-28374,1,
223,17,28,39,1,2,0.3,0.04233,2406.01492,0.7,0.6,2.3,1.879,28.28,0.18,-18.91,-45498,4,ssf,-45498,1,
224,17,29,39,1,2,0.58,0.0472,2406.01492,0.7,0.4,2.3,1.879,28.28,0.18,-5.701,-13716,4,ssf,-13716,1,
225,17,30,39,1,2,0.63,0.05403,2406.01492,0.7,0.4,2.3,1.879,28.28,0.18,0.296,712,4,lsf,712,1,
226,17,31,39,1,2,0.59,0.0611,2406.01492,1.3,0.8,1.6,1.879,28.28,0.18,2.105,5065,8,lsf,5065,1,
227,17,34,39,1,2,0.73,0.05624,2406.01492,10.5,0.3,2.3,1.879,28.28,0.18,6.611,15905,1,lsf,15905,1,
228,18,18,39,1,2,0.25,0.03944,2406.01492,0.8,0.6,3.1,1.879,28.28,0.18,-21.465,-51645,4,ssf,-51645,1,
229,18,19,39,1,2,0.44,0.05251,2406.01492,0.9,0.6,2.9,1.879,28.28,0.18,-9.545,-22966,4,lsf,-22966,1,
230,18,20,39,1,2,0.5,0.05942,2406.01492,1.0,0.6,2.8,1.879,28.28,0.18,-3.6,-8662,4,lsf,-8662,1,
231,18,21,39,1,2,0.54,0.06489,2406.01492,0.9,0.6,2.6,1.879,28.28,0.18,1.198,2881,4,lsf,2881,1,10
232,18,22,39,1,2,0.64,0.06951,2406.01492,0.9,0.7,2.6,1.879,28.28,0.18,9.699,23335,8,lsf,23335,1,8
233,18,23,39,1,2,0.56,0.06835,2406.01492,0.9,0.6,2.6,1.879,28.28,0.18,4.109,9887,4,lsf,9887,1,10
234,18,24,39,1,2,0.56,0.0684,2406.01492,0.8,0.6,2.5,1.879,28.28,0.18,4.135,9948,4,lsf,9948,1,
235,18,25,39,1,2,0.54,0.0642,2406.01492,0.8,0.6,2.5,1.879,28.28,0.18,0.862,2074,4,lsf,2074,1,
236,18,28,39,1,2,0.2,0.03672,2406.01492,1.1,0.6,3.1,1.879,28.28,0.18,-23.729,-57093,4,ssf,-57093,1,
237,18,34,39,1,2,0.69,0.04921,2406.01492,10.5,0.3,2.3,1.879,28.28,0.18,0.22,530,1,lsf,530,1,
238,19,17,39,1,2,0.55,0.04416,2406.01492,9.2,0.4,2.8,1.879,28.28,0.18,-8.48,-20403,1,ssf,-20403,1,
239,19,18,39,1,2,0.59,0.06,2406.01492,8.6,0.5,2.8,1.879,28.28,0.18,1.521,3660,1,lsf,3660,1,10
240,19,19,39,1,2,0.65,0.07237,2406.01492,0.9,0.7,2.9,1.879,28.28,0.18,11.997,28866,8,lsf,28866,1,8
241,19,20,39,1,2,0.64,0.07019,2406.01492,1.0,0.7,2.8,1.879,28.28,0.18,10.09,24278,8,lsf,24278,1,8
242,19,21,39,1,2,0.64,0.06975,2406.01492,1.0,0.7,2.7,1.879,28.28,0.18,9.837,23668,8,lsf,23668,1,8
243,19,22,39,1,2,0.64,0.07014,2406.01492,0.8,0.8,2.7,1.879,28.28,0.18,10.062,24208,8,lsf,24208,1,8
244,19,25,39,1,2,0.44,0.05237,2406.01492,1.1,0.6,3.1,1.879,28.28,0.18,-9.6,-23099,4,lsf,-23099,1,
245,19,26,39,1,2,0.41,0.04148,2406.01492,11.7,0.5,3.5,1.879,28.28,0.18,-15.033,-36169,2,ssf,-36169,1,
246,19,28,39,1,2,0.19,0.03029,2406.01492,8.7,0.5,2.3,1.879,28.28,0.18,-25.159,-60534,1,ssf,-60534,1,
247,19,29,39,1,2,0.22,0.03787,2406.01492,3.7,0.6,2.6,1.879,28.28,0.18,-22.841,-54955,4,ssf,-54955,1,
248,20,16,39,1,2,0.5,0.05933,2406.01492,8.3,0.6,2.9,1.879,28.28,0.18,-3.641,-8759,1,lsf,-8759,1,
249,20,17,39,1,2,0.62,0.06566,2406.01492,1.3,0.7,3.6,1.879,28.28,0.18,6.299,15156,8,lsf,15156,1,7
250,20,18,39,1,2,0.65,0.07061,2406.01492,8.1,0.8,3.1,1.879,28.28,0.18,10.968,26389,7,lsf,26389,1,5
251,20,19,39,1,2,0.64,0.06894,2406.01492,0.8,0.7,2.9,1.879,28.28,0.18,9.37,22545,8,lsf,22545,1,6
252,20,20,39,1,2,0.63,0.067,2406.01492,1.0,0.7,2.8,1.879,28.28,0.18,7.65,18406,8,lsf,18406,1,7
253,20,21,39,1,2,0.61,0.06347,2406.01492,1.0,0.7,2.7,1.879,28.28,0.18,4.506,10842,8,lsf,10842,1,9
254,20,25,39,1,2,0.28,0.04064,2406.01492,3.7,0.6,2.6,1.879,28.28,0.18,-20.098,-48355,4,ssf,-48355,1,
255,21,12,39,1,2,0.41,0.03322,2406.01492,11.2,0.4,0.3,1.879,28.28,0.18,-18.081,-43503,1,ssf,-43503,1,
256,21,13,39,1,2,0.33,0.03693,2406.01492,11.1,0.5,0.3,1.879,28.28,0.18,-19.371,-46606,1,ssf,-46606,1,
257,21,14,39,1,2,0.38,0.03942,2406.01492,10.9,0.5,0.4,1.879,28.28,0.18,-16.857,-40559,1,ssf,-40559,1,
258,21,16,39,1,2,0.61,0.0767,2406.01492,5.1,0.6,3.2,1.879,28.28,0.18,11.769,28317,1,msf,28317,1,3
259,21,17,39,1,2,0.66,0.08937,2406.01492,1.1,0.6,3.1,1.879,28.28,0.18,22.747,54729,4,msf,54729,1,1
260,21,18,39,1,2,0.61,0.07637,2406.01492,1.1,0.6,3.1,1.879,28.28,0.18,11.588,27881,4,msf,27881,1,3
261,21,19,39,1,2,0.65,0.07119,2406.01492,0.9,0.7,2.9,1.879,28.28,0.18,11.307,27205,8,lsf,27205,1,3
262,21,20,39,1,2,0.64,0.06986,2406.01492,1.1,0.7,2.8,1.879,28.28,0.18,9.9,23820,8,lsf,23820,1,6
263,21,21,39,1,2,0.62,0.06592,2406.01492,1.1,0.7,2.8,1.879,28.28,0.18,6.444,15505,8,lsf,15505,1,8
264,22,7,39,1,2,0.29,0.04142,2406.01492,1.8,0.6,3.0,1.879,28.28,0.18,-19.528,-46986,4,ssf,-46986,1,
265,22,11,39,1,2,0.26,0.03952,2406.01492,10.9,0.6,0.3,1.879,28.28,0.18,-21.091,-50746,1,ssf,-50746,1,
266,22,12,39,1,2,0.26,0.03992,2406.01492,10.7,0.6,0.3,1.879,28.28,0.18,-20.998,-50521,1,ssf,-50521,1,
267,22,13,39,1,2,0.13,0.03391,2406.01492,10.7,0.6,0.3,1.879,28.28,0.18,-26.372,-63450,1,ssf,-63450,1,
268,22,15,39,1,2,0.7,0.08361,2406.01492,1.7,0.7,2.7,1.879,28.28,0.18,22.335,53739,8,msf,53739,1,1
269,22,16,39,1,2,0.76,0.10627,2406.01492,1.3,0.7,2.8,1.879,28.28,0.18,42.35,101894,8,hsf,101894,1,0
270,22,17,39,1,2,0.73,0.11344,2406.01492,4.3,0.6,3.3,1.879,28.28,0.18,44.191,106324,1,hsf,106324,1,0
271,22,18,39,1,2,0.77,0.10846,2406.01492,1.0,0.7,2.9,1.879,28.28,0.18,44.824,107847,8,hsf,107847,1,1
272,22,19,39,1,2,0.74,0.0958,2406.01492,1.1,0.7,2.9,1.879,28.28,0.18,33.464,80514,8,hsf,80514,1,1
273,22,20,39,1,2,0.68,0.07794,2406.01492,1.2,0.7,2.8,1.879,28.28,0.18,17.36,41769,8,msf,41769,1,1
274,22,22,39,1,2,0.56,0.04529,2406.01492,8.6,0.4,1.8,1.879,28.28,0.18,-7.513,-18076,1,ssf,-18076,1,
275,22,23,39,1,2,0.57,0.04564,2406.01492,6.9,0.4,1.8,1.879,28.28,0.18,-6.926,-16663,1,ssf,-16663,1,
276,23,7,39,1,2,0.64,0.05565,2406.01492,4.6,0.4,2.7,1.879,28.28,0.18,1.715,4127,1,lsf,4127,1,10
277,23,8,39,1,2,0.61,0.06442,2406.01492,1.2,0.9,2.7,1.879,28.28,0.18,5.028,12096,8,lsf,12096,1,8
278,23,9,39,1,2,0.6,0.06318,2406.01492,1.2,0.9,2.6,1.879,28.28,0.18,3.778,9090,8,lsf,9090,1,9
279,23,12,39,1,2,0.32,0.04344,2406.01492,10.7,0.6,0.4,1.879,28.28,0.18,-17.828,-42895,1,ssf,-42895,1,
280,23,14,39,1,2,0.69,0.08152,2406.01492,1.5,0.8,2.5,1.879,28.28,0.18,20.285,48806,8,msf,48806,1,1
281,23,15,39,1,2,0.77,0.11052,2406.01492,1.5,0.8,2.6,1.879,28.28,0.18,46.251,111281,8,hsf,111281,1,0
282,23,16,39,1,2,0.76,0.12635,2406.01492,7.1,0.6,2.4,1.879,28.28,0.18,56.084,134940,1,smf,134940,1,0
283,23,17,39,1,2,0.76,0.1262,2406.01492,4.3,0.6,3.3,1.879,28.28,0.18,55.982,134693,1,smf,134693,1,1
284,23,18,39,1,2,0.68,0.09464,2406.01492,3.7,0.6,2.6,1.879,28.28,0.18,27.581,66360,4,hsf,66360,1,1
285,23,19,39,1,2,0.66,0.07452,2406.01492,1.4,0.8,2.8,1.879,28.28,0.18,13.926,33506,8,lsf,33506,1,3
286,23,24,39,1,2,0.2,0.03657,2406.01492,2.1,0.6,2.6,1.879,28.28,0.18,-23.756,-57158,4,ssf,-57158,1,
287,23,30,39,1,2,0.19,0.0363,2406.01492,2.4,0.6,2.8,1.879,28.28,0.18,-24.132,-58061,4,ssf,-58061,1,
288,24,8,39,1,2,0.62,0.06638,2406.01492,1.2,0.9,2.4,1.879,28.28,0.18,6.701,16123,8,lsf,16123,1,7
289,24,9,39,1,2,0.61,0.06359,2406.01492,1.3,0.9,2.4,1.879,28.28,0.18,4.572,11000,8,lsf,11000,1,9
290,24,10,39,1,2,0.63,0.06766,2406.01492,1.3,0.8,2.4,1.879,28.28,0.18,8.024,19306,8,lsf,19306,1,7
291,24,11,39,1,2,0.64,0.06989,2406.01492,1.5,0.8,2.3,1.879,28.28,0.18,9.918,23862,8,lsf,23862,1,6
292,24,12,39,1,2,0.66,0.07458,2406.01492,1.5,0.8,2.3,1.879,28.28,0.18,13.962,33592,8,lsf,33592,1,3
293,24,13,39,1,2,0.71,0.08643,2406.01492,1.5,0.8,2.3,1.879,28.28,0.18,24.89,59885,8,msf,59885,1,1
294,24,14,39,1,2,0.73,0.09394,2406.01492,1.6,0.8,2.4,1.879,28.28,0.18,31.38,75500,8,hsf,75500,1,1
295,24,15,39,1,2,0.77,0.10809,2406.01492,1.6,0.8,2.5,1.879,28.28,0.18,44.567,107230,8,hsf,107230,1,1
296,24,16,39,1,2,0.71,0.10473,2406.01492,7.3,0.6,2.4,1.879,28.28,0.18,36.583,88020,1,hsf,88020,1,1
297,24,17,39,1,2,0.66,0.08747,2406.01492,6.6,0.6,3.0,1.879,28.28,0.18,21.618,52014,1,msf,52014,1,1
298,24,18,39,1,2,0.54,0.064,2406.01492,6.2,0.6,2.9,1.879,28.28,0.18,0.765,1841,1,lsf,1841,1,10
299,24,19,39,1,2,0.59,0.06137,2406.01492,1.7,0.8,2.4,1.879,28.28,0.18,2.248,5410,8,lsf,5410,1,10
300,24,20,39,1,2,0.62,0.06618,2406.01492,1.7,0.7,2.5,1.879,28.28,0.18,6.589,15854,8,lsf,15854,1,10
301,24,21,39,1,2,0.52,0.06165,2406.01492,1.7,0.6,2.7,1.879,28.28,0.18,-1.487,-3577,4,lsf,-3577,1,
302,24,22,39,1,2,0.53,0.06276,2406.01492,1.9,0.6,2.7,1.879,28.28,0.18,-0.402,-968,4,lsf,-968,1,
303,24,23,39,1,2,0.45,0.05345,2406.01492,3.1,0.6,2.5,1.879,28.28,0.18,-8.692,-20912,4,lsf,-20912,1,
304,24,24,39,1,2,0.42,0.05138,2406.01492,3.1,0.6,2.5,1.879,28.28,0.18,-10.917,-26267,4,lsf,-26267,1,
305,24,25,39,1,2,0.41,0.05007,2406.01492,3.2,0.6,2.5,1.879,28.28,0.18,-11.863,-28543,4,ssf,-28543,1,
306,24,26,39,1,2,0.51,0.06,2406.01492,2.8,0.6,2.7,1.879,28.28,0.18,-2.799,-6734,4,lsf,-6734,1,
307,24,27,39,1,2,0.6,0.07437,2406.01492,3.2,0.6,2.6,1.879,28.28,0.18,9.821,23629,4,lsf,23629,1,10
308,24,28,39,1,2,0.65,0.08508,2406.01492,3.1,0.6,2.6,1.879,28.28,0.18,19.433,46756,4,msf,46756,1,10
309,24,29,39,1,2,0.66,0.07444,2406.01492,1.2,0.8,2.5,1.879,28.28,0.18,13.878,33392,8,lsf,33392,1,10
310,24,30,39,1,2,0.56,0.05576,2406.01492,2.5,0.5,2.8,1.879,28.28,0.18,-2.236,-5380,4,lsf,-5380,1,
311,25,6,39,1,2,0.44,0.05332,2406.01492,0.9,0.6,3.7,1.879,28.28,0.18,-9.224,-22194,3,lsf,-22194,1,
312,25,7,39,1,2,0.62,0.06555,2406.01492,1.6,0.8,3.1,1.879,28.28,0.18,6.238,15008,8,lsf,15008,1,9
313,25,8,39,1,2,0.68,0.0782,2406.01492,1.2,0.9,2.3,1.879,28.28,0.18,17.519,42152,8,msf,42152,1,3
314,25,9,39,1,2,0.71,0.08741,2406.01492,1.3,0.9,2.3,1.879,28.28,0.18,25.516,61392,8,msf,61392,1,1
315,25,10,39,1,2,0.72,0.08989,2406.01492,1.4,0.9,2.3,1.879,28.28,0.18,27.91,67151,8,msf,67151,1,1
316,25,11,39,1,2,0.73,0.09167,2406.01492,1.6,0.8,2.2,1.879,28.28,0.18,29.888,71911,8,hsf,71911,1,1
317,25,12,39,1,2,0.73,0.09317,2406.01492,1.4,0.8,2.0,1.879,28.28,0.18,30.874,74283,8,hsf,74283,1,1
318,25,13,39,1,2,0.71,0.08528,2406.01492,1.5,0.8,2.0,1.879,28.28,0.18,24.155,58117,8,msf,58117,1,6
319,25,14,39,1,2,0.71,0.08753,2406.01492,1.5,0.8,2.2,1.879,28.28,0.18,25.593,61576,8,msf,61576,1,7
320,25,15,39,1,2,0.69,0.08063,2406.01492,7.4,1.1,2.3,1.879,28.28,0.18,19.732,47476,7,msf,47476,1,5
321,25,16,39,1,2,0.56,0.06731,2406.01492,8.6,0.6,2.5,1.879,28.28,0.18,3.585,8626,1,lsf,8626,1,9
322,25,17,39,1,2,0.46,0.05479,2406.01492,8.9,0.6,2.3,1.879,28.28,0.18,-7.656,-18420,1,lsf,-18420,1,
323,25,18,39,1,2,0.38,0.04757,2406.01492,8.9,0.6,2.3,1.879,28.28,0.18,-14.07,-33853,1,ssf,-33853,1,
324,25,19,39,1,2,0.6,0.06261,2406.01492,1.9,0.8,2.2,1.879,28.28,0.18,3.47,8350,8,lsf,8350,1,
325,25,20,39,1,2,0.62,0.06621,2406.01492,2.1,0.5,2.3,1.879,28.28,0.18,6.606,15895,4,lsf,15895,1,10
326,25,21,39,1,2,0.6,0.07422,2406.01492,2.5,0.6,2.3,1.879,28.28,0.18,9.74,23434,4,lsf,23434,1,
327,25,22,39,1,2,0.62,0.07872,2406.01492,2.0,0.6,2.3,1.879,28.28,0.18,13.587,32690,4,msf,32690,1,
328,25,23,39,1,2,0.54,0.06474,2406.01492,2.0,0.6,3.0,1.879,28.28,0.18,1.125,2706,4,lsf,2706,1,
329,25,24,39,1,2,0.6,0.07492,2406.01492,2.1,0.6,3.0,1.879,28.28,0.18,10.118,24344,4,lsf,24344,1,
330,25,25,39,1,2,0.66,0.0733,2406.01492,2.3,0.5,2.9,1.879,28.28,0.18,13.201,31762,4,lsf,31762,1,
331,25,26,39,1,2,0.67,0.07478,2406.01492,2.7,0.5,2.8,1.879,28.28,0.18,14.753,35497,4,lsf,35497,1,10
332,25,27,39,1,2,0.69,0.07988,2406.01492,3.2,0.5,2.7,1.879,28.28,0.18,19.266,46355,4,msf,46355,1,10
333,25,28,39,1,2,0.68,0.0794,2406.01492,3.1,0.5,2.7,1.879,28.28,0.18,18.254,43919,4,msf,43919,1,10
334,25,29,39,1,2,0.62,0.06614,2406.01492,2.6,0.5,2.8,1.879,28.28,0.18,6.567,15801,4,lsf,15801,1,
335,25,30,39,1,2,0.5,0.04965,2406.01492,2.4,0.5,2.9,1.879,28.28,0.18,-7.997,-19240,4,ssf,-19240,1,
336,26,8,39,1,2,0.64,0.06983,2406.01492,1.3,0.9,2.2,1.879,28.28,0.18,9.883,23779,8,lsf,23779,1,6
337,26,9,39,1,2,0.65,0.07133,2406.01492,1.4,0.9,2.2,1.879,28.28,0.18,11.389,27402,8,lsf,27402,1,3
338,26,10,39,1,2,0.66,0.07315,2406.01492,1.4,0.9,2.2,1.879,28.28,0.18,13.112,31548,8,lsf,31548,1,3
339,26,11,39,1,2,0.69,0.0804,2406.01492,1.5,0.8,2.2,1.879,28.28,0.18,19.589,47132,8,msf,47132,1,1
340,26,12,39,1,2,0.7,0.08273,2406.01492,1.7,0.8,2.1,1.879,28.28,0.18,21.781,52405,8,msf,52405,1,6
341,26,13,39,1,2,0.64,0.07008,2406.01492,1.7,0.8,2.1,1.879,28.28,0.18,10.027,24125,8,lsf,24125,1,
342,26,14,39,1,2,0.66,0.0729,2406.01492,5.4,1.1,2.4,1.879,28.28,0.18,12.964,31191,7,lsf,31191,1,
343,26,15,39,1,2,0.63,0.0671,2406.01492,10.3,1.1,1.4,1.879,28.28,0.18,7.707,18542,7,lsf,18542,1,
344,26,21,39,1,2,0.59,0.0608,2406.01492,1.8,0.5,2.8,1.879,28.28,0.18,1.946,4682,4,lsf,4682,1,
345,26,22,39,1,2,0.67,0.06023,2406.01492,0.5,0.4,4.3,1.879,28.28,0.18,5.98,14387,3,lsf,14387,1,
346,26,23,39,1,2,0.66,0.07311,2406.01492,1.8,0.5,3.1,1.879,28.28,0.18,13.088,31491,4,lsf,31491,1,
347,26,24,39,1,2,0.68,0.0785,2406.01492,1.8,0.5,3.1,1.879,28.28,0.18,17.703,42594,4,msf,42594,1,
348,26,25,39,1,2,0.61,0.06367,2406.01492,1.9,0.5,3.1,1.879,28.28,0.18,4.616,11106,4,lsf,11106,1,
349,26,26,39,1,2,0.52,0.05178,2406.01492,2.0,0.5,3.1,1.879,28.28,0.18,-6.106,-14691,4,lsf,-14691,1,
350,26,27,39,1,2,0.46,0.04592,2406.01492,2.1,0.5,3.0,1.879,28.28,0.18,-11.328,-27256,4,ssf,-27256,1,
351,26,28,39,1,2,0.46,0.04584,2406.01492,2.2,0.5,3.0,1.879,28.28,0.18,-11.361,-27335,4,ssf,-27335,1,
352,26,29,39,1,2,0.55,0.04407,2406.01492,2.1,0.4,3.0,1.879,28.28,0.18,-8.524,-20510,4,ssf,-20510,1,
353,26,30,39,1,2,0.21,0.03718,2406.01492,3.3,0.6,2.8,1.879,28.28,0.18,-23.312,-56089,4,ssf,-56089,1,
354,27,13,39,1,2,0.4,0.04964,2406.01492,8.3,0.6,2.6,1.879,28.28,0.18,-12.469,-30000,1,lsf,-30000,1,
355,27,14,39,1,2,0.68,0.0467,2406.01492,10.2,0.3,1.4,1.879,28.28,0.18,-1.759,-4231,1,ssf,-4231,1,
356,27,15,39,1,2,0.16,0.03506,2406.01492,8.5,0.6,2.6,1.879,28.28,0.18,-25.29,-60849,1,ssf,-60849,1,
357,27,18,39,1,2,0.31,0.04253,2406.01492,3.7,0.6,2.6,1.879,28.28,0.18,-18.473,-44447,4,ssf,-44447,1,
358,27,19,39,1,2,0.44,0.0526,2406.01492,3.7,0.6,2.6,1.879,28.28,0.18,-9.509,-22880,4,lsf,-22880,1,
359,27,20,39,1,2,0.63,0.05427,2406.01492,1.8,0.4,2.7,1.879,28.28,0.18,0.432,1040,4,lsf,1040,1,
360,27,21,39,1,2,0.75,0.06008,2406.01492,12.5,0.3,1.4,1.879,28.28,0.18,10.215,24577,6,lsf,24577,1,
361,27,22,39,1,2,0.7,0.06691,2406.01492,0.5,0.4,4.3,1.879,28.28,0.18,11.814,28425,3,lsf,28425,1,
362,27,23,39,1,2,0.68,0.06335,2406.01492,9.0,0.4,1.8,1.879,28.28,0.18,8.431,20286,1,lsf,20286,1,
363,27,24,39,1,2,0.51,0.0504,2406.01492,1.5,0.5,3.3,1.879,28.28,0.18,-7.205,-17336,4,ssf,-17336,1,
364,27,25,39,1,2,0.34,0.04437,2406.01492,3.3,0.6,2.8,1.879,28.28,0.18,-16.762,-40329,4,ssf,-40329,1,
365,27,26,39,1,2,0.33,0.0441,2406.01492,3.3,0.6,2.8,1.879,28.28,0.18,-17.241,-41483,4,ssf,-41483,1,
366,27,28,39,1,2,0.29,0.0412,2406.01492,3.2,0.6,2.8,1.879,28.28,0.18,-19.586,-47124,4,ssf,-47124,1,
367,27,29,39,1,2,0.19,0.03637,2406.01492,3.3,0.6,2.8,1.879,28.28,0.18,-24.12,-58032,4,ssf,-58032,1,
368,28,11,39,1,2,0.1,0.03278,2406.01492,5.3,0.6,2.4,1.879,28.28,0.18,-27.389,-65898,1,ssf,-65898,1,
369,28,13,39,1,2,0.56,0.03347,2406.01492,10.2,0.3,1.4,1.879,28.28,0.18,-13.47,-32409,1,ssf,-32409,1,
370,28,14,39,1,2,0.53,0.03168,2406.01492,10.2,0.3,1.4,1.879,28.28,0.18,-15.228,-36638,1,ssf,-36638,1,
371,28,17,39,1,2,0.06,0.03118,2406.01492,3.7,0.6,2.6,1.879,28.28,0.18,-28.655,-68945,4,ssf,-68945,1,
372,28,18,39,1,2,0.23,0.03846,2406.01492,3.7,0.6,2.6,1.879,28.28,0.18,-22.378,-53841,4,ssf,-53841,1,
373,28,23,39,1,2,0.48,0.03831,2406.01492,8.6,0.4,1.8,1.879,28.28,0.18,-13.789,-33177,1,ssf,-33177,1,
374,28,24,39,1,2,0.45,0.03604,2406.01492,11.4,0.4,1.8,1.879,28.28,0.18,-15.743,-37877,1,ssf,-37877,1,
375,28,25,39,1,2,0.31,0.04251,2406.01492,3.4,0.6,2.8,1.879,28.28,0.18,-18.479,-44460,4,ssf,-44460,1,
376,28,28,39,1,2,0.18,0.03602,2406.01492,3.4,0.6,2.8,1.879,28.28,0.18,-24.504,-58956,4,ssf,-58956,1,
377,4,18,40,1,2,0.53,0.03134,2406.01492,10.2,0.3,1.4,1.868,28.28,0.18,-15.379,-37002,1,ssf,-37002,1,
378,4,19,40,1,2,0.63,0.04068,2406.01492,10.2,0.3,1.4,1.868,28.28,0.18,-7.262,-17474,1,ssf,-17474,1,
379,4,20,40,1,2,0.7,0.05001,2406.01492,10.2,0.3,1.4,1.868,28.28,0.18,1.178,2835,1,lsf,2835,1,
380,4,21,40,1,2,0.74,0.05867,2406.01492,10.2,0.3,1.4,1.868,28.28,0.18,8.746,21044,1,lsf,21044,1,
381,5,17,40,1,2,0.56,0.03384,2406.01492,10.2,0.3,1.4,1.868,28.28,0.18,-13.273,-31934,1,ssf,-31934,1,
382,5,18,40,1,2,0.65,0.04317,2406.01492,10.2,0.3,1.4,1.868,28.28,0.18,-5.074,-12207,1,ssf,-12207,1,
383,5,19,40,1,2,0.72,0.05484,2406.01492,10.2,0.3,1.4,1.868,28.28,0.18,5.208,12531,1,lsf,12531,1,10
