id,x,y,z,tonn,blockvalue,destination,au,ag,cu,period
428,55,18,62,4258.8,10818,1,0.016,1.074,0.084,1
429,56,18,62,4258.8,-6118,1,0.009,1.074,0.084,1
430,57,18,62,4149.6,16953,1,0.026,1.074,0.035,2
431,58,18,62,4149.6,10817,1,0.023,1.074,0.057,3
432,59,18,62,4149.6,11526,1,0.023,1.074,0.054,3
433,60,18,62,4258.8,18421,1,0.022,1.074,0.08,1
434,53,19,62,4258.8,-5765,1,0.014,0.716,0.079,1
435,54,19,62,4258.8,13752,1,0.016,1.074,0.154,1
436,55,19,62,4258.8,7841,1,0.015,1.074,0.117,1
437,56,19,62,4258.8,-4990,1,0.009,1.074,0.105,1
438,57,19,62,4149.6,-6805,0,0.007,1.074,0.03,3
439,58,19,62,4149.6,19205,1,0.027,1.074,0.061,3
440,59,19,62,4149.6,-3942,1,0.015,1.074,0.064,5
441,60,19,62,4258.8,-736,1,0.013,1.074,0.08,5
442,53,20,62,4258.8,-1515,1,0.016,0.716,0.06,0
443,54,20,62,4258.8,16390,1,0.014,1.074,0.126,1
444,55,20,62,4258.8,969,1,0.013,1.074,0.101,1
445,56,20,62,4258.8,-1062,1,0.015,1.074,0.044,1
446,57,20,62,4258.8,2395,1,0.017,1.074,0.032,3
447,58,20,62,4258.8,-5989,1,0.011,1.074,0.062,5
448,59,20,62,4258.8,959,1,0.015,1.074,0.067,5
449,60,20,62,4258.8,502,1,0.015,1.074,0.045,5
450,53,21,62,4258.8,24527,1,0.024,0.716,0.091,0
451,54,21,62,4258.8,5167,1,0.013,1.074,0.056,0
452,55,21,62,4258.8,3634,1,0.012,1.074,0.069,1
453,56,21,62,4258.8,-2635,1,0.014,1.074,0.035,1
454,57,21,62,4258.8,7581,1,0.019,1.074,0.052,3
455,58,21,62,4258.8,-2645,1,0.012,1.074,0.076,5
456,59,21,62,4258.8,1403,1,0.014,1.074,0.076,5
457,60,21,62,4258.8,2081,1,0.016,1.074,0.052,5
458,53,22,62,4414.8,-7240,0,0.0,1.108,0.0,0
459,54,22,62,4258.8,16807,1,0.014,1.074,0.077,0
460,55,22,62,4258.8,8260,1,0.019,1.074,0.061,1
461,56,22,62,4258.8,6183,1,0.019,1.074,0.039,2
462,57,22,62,4258.8,8023,1,0.019,1.074,0.05,3
463,58,22,62,4258.8,2270,1,0.017,1.074,0.036,3
464,59,22,62,4258.8,1751,1,0.016,1.074,0.036,5
465,60,22,62,4258.8,4011,1,0.017,1.074,0.05,5
466,53,23,62,4258.8,27188,1,0.019,1.074,0.082,0
467,54,23,62,4258.8,19337,1,0.015,1.074,0.082,1
468,55,23,62,4258.8,9025,1,0.02,1.074,0.046,1
469,56,23,62,4258.8,10556,1,0.021,1.074,0.039,3
470,57,23,62,4258.8,17389,1,0.025,1.074,0.034,3
471,58,23,62,4258.8,-1224,1,0.015,1.074,0.041,3
472,59,23,62,4258.8,-324,1,0.015,1.074,0.036,5
473,60,23,62,4258.8,2079,1,0.016,1.074,0.039,5
474,53,24,62,4258.8,3821,1,0.015,1.074,0.07,1
475,54,24,62,4258.8,-1019,1,0.014,1.074,0.069,1
476,55,24,62,4258.8,7388,1,0.02,1.074,0.028,3
477,56,24,62,4258.8,9114,1,0.021,1.074,0.024,3
478,57,24,62,4258.8,14843,1,0.023,1.074,0.043,3
479,58,24,62,4258.8,-6984,0,0.013,1.074,0.026,5
480,59,24,62,4258.8,-1320,1,0.015,1.074,0.038,
481,60,24,62,4258.8,3239,1,0.016,1.074,0.052,
482,53,25,62,4258.8,-5500,1,0.012,1.074,0.047,1
483,54,25,62,4258.8,-6984,0,0.012,1.074,0.03,2
484,55,25,62,4258.8,-6984,0,0.013,1.074,0.018,4
485,56,25,62,4258.8,5571,1,0.019,1.074,0.027,4
486,57,25,62,4258.8,-6984,0,0.011,1.074,0.026,
487,58,25,62,4258.8,-6984,0,0.012,1.074,0.027,
488,59,25,62,4258.8,-2132,1,0.015,1.074,0.032,
489,60,25,62,4258.8,1465,1,0.016,1.074,0.036,
490,53,26,62,4258.8,-6984,0,0.01,1.074,0.032,1
491,54,26,62,4258.8,-6984,0,0.009,1.074,0.015,1
492,55,26,62,4258.8,-6984,0,0.013,1.074,0.018,3
493,56,26,62,4258.8,-6984,0,0.01,1.074,0.028,5
494,57,26,62,4258.8,-6984,0,0.009,1.074,0.017,
495,58,26,62,4258.8,-6984,0,0.012,1.074,0.019,
496,59,26,62,4258.8,-1075,1,0.016,1.074,0.032,
497,60,26,62,4258.8,-2232,1,0.016,1.074,0.017,
498,53,27,62,4258.8,-6984,0,0.011,1.074,0.02,1
499,54,27,62,4258.8,-6984,0,0.007,1.074,0.017,1
500,55,27,62,4258.8,-6984,0,0.01,1.074,0.018,2
501,56,27,62,4258.8,-6984,0,0.007,1.074,0.021,5
502,57,27,62,4258.8,-6984,0,0.005,1.074,0.019,
503,58,27,62,4258.8,-6984,0,0.011,1.074,0.012,
504,59,27,62,4258.8,-6984,0,0.013,1.074,0.013,
505,60,27,62,4258.8,-6984,0,0.013,1.074,0.016,
506,55,28,62,4258.8,-6984,0,0.007,1.074,0.021,2
507,56,28,62,4258.8,-6984,0,0.006,1.074,0.017,4
508,57,28,62,4258.79,-6984,0,0.005,1.074,0.014,
509,58,28,62,4258.8,-6984,0,0.007,1.074,0.014,
510,59,28,62,4258.8,-6984,0,0.01,1.074,0.016,
511,60,28,62,4258.8,-6984,0,0.01,1.074,0.018,
512,56,29,62,4258.8,-6984,0,0.006,1.074,0.018,3
513,57,29,62,4258.79,-6984,0,0.005,1.074,0.013,5
514,58,29,62,4258.8,-6984,0,0.006,1.074,0.013,
515,59,29,62,4258.8,-6984,0,0.009,1.074,0.013,
516,60,29,62,4258.8,-6984,0,0.011,1.074,0.013,
517,56,30,62,4258.79,-6984,0,0.005,1.074,0.009,2
518,57,30,62,4258.79,-6984,0,0.005,1.074,0.012,5
519,58,30,62,4258.8,-6984,0,0.008,1.074,0.011,
520,59,30,62,4258.8,-6984,0,0.011,1.074,0.013,
521,60,30,62,4258.8,-6367,1,0.014,1.074,0.012,
522,56,31,62,4258.8,-6984,0,0.006,1.074,0.012,2
523,57,31,62,4258.79,-6984,0,0.005,1.074,0.012,3
524,58,31,62,4258.8,-6984,0,0.007,1.074,0.011,
525,59,31,62,4258.8,-6984,0,0.011,1.074,0.013,
526,60,31,62,4258.8,-6984,0,0.014,1.074,0.012,
527,56,32,62,4258.8,-6984,0,0.008,1.074,0.011,2
528,57,32,62,4258.8,-6984,0,0.007,1.074,0.011,2
529,58,32,62,4258.8,-6984,0,0.007,1.074,0.011,
530,59,32,62,4258.8,-6984,0,0.009,1.074,0.011,
531,60,32,62,4258.8,-6984,0,0.011,1.074,0.012,
532,57,33,62,4258.8,-6984,0,0.007,1.074,0.009,2
533,58,33,62,4258.8,-6984,0,0.008,1.074,0.016,
534,59,33,62,4258.8,-6984,0,0.011,1.074,0.011,
535,60,33,62,4258.8,-6984,0,0.01,1.074,0.012,
536,57,34,62,4258.8,-6984,0,0.008,1.074,0.014,2
537,58,34,62,4258.8,-6984,0,0.01,1.074,0.013,
538,59,34,62,4258.8,-6984,0,0.01,1.074,0.012,
539,60,34,62,4258.8,-6984,0,0.013,1.074,0.013,
540,57,35,62,4258.8,-6984,0,0.009,1.074,0.015,2
541,58,35,62,4258.8,-6984,0,0.011,1.074,0.017,
542,59,35,62,4258.8,-4662,1,0.015,1.074,0.013,
543,60,35,62,4258.8,-6984,0,0.01,1.074,0.01,
544,58,36,62,4258.8,-5802,1,0.012,1.074,0.052,
545,59,36,62,4258.8,-4586,1,0.015,1.074,0.013,
546,60,36,62,4258.8,-6984,0,0.009,1.074,0.01,
547,58,37,62,4258.8,-6984,0,0.013,1.074,0.014,
548,59,37,62,4258.8,-2944,1,0.016,1.074,0.016,
549,58,38,62,4258.8,-3999,1,0.015,1.074,0.017,5
550,59,38,62,4258.8,18367,1,0.026,1.074,0.018,5
551,58,39,62,4258.8,1262,1,0.018,1.074,0.02,5
552,58,40,62,4258.8,4633,1,0.02,1.074,0.016,5
553,57,8,61,3120.0,-5116,0,0.0,1.108,0.0,
554,58,8,61,3120.0,-5116,0,0.0,1.108,0.0,
555,59,8,61,3120.0,-5116,0,0.0,1.108,0.0,
556,60,8,61,3120.0,-4087,1,0.0,1.108,0.0,
557,54,9,61,3120.0,-5116,0,0.0,1.108,0.0,1
558,55,9,61,3120.0,-5116,0,0.0,1.108,0.0,1
559,56,9,61,3120.0,-5116,0,0.0,1.108,0.0,
560,57,9,61,3120.0,-5116,0,0.0,1.108,0.0,
561,58,9,61,3120.0,-5116,0,0.0,1.108,0.0,
562,59,9,61,3120.0,-5116,0,0.0,1.108,0.0,
563,60,9,61,3120.0,-5116,0,0.0,1.108,0.0,
564,53,10,61,3120.0,-5116,0,0.0,1.108,0.0,0
565,54,10,61,3120.0,-5116,0,0.0,1.108,0.0,1
566,55,10,61,3120.0,-5116,0,0.0,1.108,0.0,1
567,56,10,61,3120.0,-5116,0,0.0,1.108,0.0,1
568,57,10,61,3120.0,-5116,0,0.0,1.108,0.0,
569,58,10,61,3120.0,-5116,0,0.0,1.108,0.0,
570,59,10,61,3120.0,-5116,0,0.0,1.108,0.0,
571,60,10,61,3120.0,-5116,0,0.0,1.108,0.0,
572,51,11,61,3120.0,-5116,0,0.0,1.108,0.0,0
573,52,11,61,3120.0,-5116,0,0.0,1.108,0.0,0
574,53,11,61,3120.0,-5116,0,0.0,1.108,0.0,0
575,54,11,61,3120.0,-5116,0,0.0,1.108,0.0,1
576,55,11,61,3120.0,-5116,0,0.0,1.108,0.0,1
577,56,11,61,3120.0,-5116,0,0.0,1.108,0.0,1
578,57,11,61,3120.0,-5116,0,0.0,1.108,0.0,5
579,58,11,61,3120.0,-5116,0,0.0,1.108,0.0,
580,59,11,61,3120.0,-5116,0,0.0,1.108,0.0,
581,60,11,61,3120.0,-5116,0,0.0,1.108,0.0,
582,51,12,61,3120.0,-5116,0,0.0,1.108,0.0,0
583,52,12,61,3120.0,-5116,0,0.0,1.108,0.0,0
584,53,12,61,3120.0,-5116,0,0.0,1.108,0.0,0
585,54,12,61,3120.0,-5116,0,0.0,1.108,0.0,1
586,55,12,61,3120.0,-5116,0,0.0,1.108,0.0,1
587,56,12,61,3120.0,-5116,0,0.0,1.108,0.0,1
588,57,12,61,3120.0,-5116,0,0.0,1.108,0.0,3
589,58,12,61,3120.0,-5116,0,0.0,1.108,0.0,5
590,59,12,61,3120.0,-5116,0,0.0,1.108,0.0,
591,60,12,61,3120.0,-5116,0,0.0,1.108,0.0,
592,51,13,61,3120.0,-5116,0,0.0,1.108,0.0,0
593,52,13,61,3120.0,-5116,0,0.0,1.108,0.0,0
594,53,13,61,3120.0,-5116,0,0.0,1.108,0.0,0
595,54,13,61,3120.0,-5116,0,0.0,1.108,0.0,1
596,55,13,61,3120.0,-5116,0,0.0,1.108,0.0,1
597,56,13,61,3120.0,-5116,0,0.0,1.108,0.0,1
598,57,13,61,3120.0,-5116,0,0.0,1.108,0.0,3
599,58,13,61,3120.0,-5116,0,0.0,1.108,0.0,5
600,59,13,61,3120.0,-5116,0,0.0,1.108,0.0,
601,60,13,61,3120.0,-5116,0,0.0,1.108,0.0,
602,51,14,61,3120.0,-5116,0,0.0,1.108,0.0,0
603,52,14,61,3120.0,-5116,0,0.0,1.108,0.0,0
604,53,14,61,3120.0,-5116,0,0.0,1.108,0.0,0
605,54,14,61,3120.0,-5116,0,0.0,1.108,0.0,1
606,55,14,61,3120.0,-5116,0,0.0,1.108,0.0,1
607,56,14,61,3120.0,-5116,0,0.0,1.108,0.0,1
608,57,14,61,3120.0,-5116,0,0.0,1.108,0.0,3
609,58,14,61,4149.6,11424,1,0.021,1.146,0.112,3
610,59,14,61,4149.6,16955,1,0.019,1.146,0.131,3
611,60,14,61,4258.8,259,1,0.01,1.146,0.133,5
612,51,15,61,3120.0,-5116,0,0.0,1.108,0.0,0
613,52,15,61,3120.0,-5116,0,0.0,1.108,0.0,0
614,53,15,61,3120.0,-5116,0,0.0,1.108,0.0,1
615,54,15,61,3120.0,-5116,0,0.0,1.108,0.0,1
616,55,15,61,3120.0,-5116,0,0.0,1.108,0.0,1
617,56,15,61,3120.0,-5116,0,0.0,1.108,0.0,1
618,57,15,61,4149.6,8380,1,0.021,1.146,0.06,3
619,58,15,61,4149.6,9213,1,0.02,1.146,0.12,3
620,59,15,61,4149.6,16347,1,0.019,1.146,0.127,2
621,60,15,61,4258.8,4086,1,0.01,1.146,0.154,4
622,52,16,61,3120.0,-5116,0,0.0,1.108,0.0,1
623,53,16,61,3120.0,-5116,0,0.0,1.108,0.0,1
624,54,16,61,3120.0,-5116,0,0.0,1.108,0.0,1
625,55,16,61,4258.8,29628,1,0.02,1.146,0.225,1
626,56,16,61,4149.6,-6805,0,0.01,1.146,0.068,1
627,57,16,61,4149.6,-1462,1,0.016,1.146,0.035,3
628,58,16,61,4149.6,5946,1,0.019,1.146,0.087,4
629,59,16,61,4258.8,-1382,1,0.01,1.146,0.126,5
630,60,16,61,4258.8,14816,1,0.012,1.146,0.187,2
631,52,17,61,4258.8,-6984,0,0.03,1.182,0.255,1
632,53,17,61,4149.6,27120,1,0.024,1.146,0.166,1
633,54,17,61,4258.8,33186,1,0.023,1.146,0.203,1
634,55,17,61,4258.8,12628,1,0.016,1.146,0.139,1
635,56,17,61,4149.6,-6805,0,0.006,1.146,0.097,1
636,57,17,61,4149.6,1863,1,0.017,1.146,0.046,3
637,58,17,61,4149.6,3154,1,0.018,1.146,0.038,5
638,59,17,61,4258.8,-5905,1,0.011,1.146,0.053,5
639,60,17,61,4258.8,3595,1,0.012,1.146,0.08,4
640,52,18,61,4258.8,-6984,0,0.031,1.182,0.251,1
641,53,18,61,4149.6,10587,1,0.017,1.074,0.154,1
642,54,18,61,4258.8,13515,1,0.016,1.074,0.146,1
643,55,18,61,4258.8,15224,1,0.019,1.074,0.107,1
644,56,18,61,4258.8,-6984,0,0.007,1.074,0.107,1
645,57,18,61,4149.6,-6805,0,0.006,1.074,0.038,3
646,58,18,61,4149.6,-6805,0,0.009,1.074,0.053,5
647,59,18,61,4258.8,-6984,0,0.011,1.074,0.053,5
648,60,18,61,4258.8,2295,1,0.013,1.074,0.079,4
649,52,19,61,4290.0,33247,1,0.023,1.182,0.177,0
650,53,19,61,4149.6,-4311,1,0.01,1.074,0.108,1
651,54,19,61,4258.8,7696,1,0.015,1.074,0.115,1
652,55,19,61,4258.8,14457,1,0.019,1.074,0.108,1
653,56,19,61,4258.8,7251,1,0.018,1.074,0.067,1
654,57,19,61,4149.6,-6805,0,0.006,1.074,0.027,3
655,58,19,61,4149.6,-6805,0,0.01,1.074,0.043,5
656,59,19,61,4149.6,-3146,1,0.015,1.074,0.058,5
657,60,19,61,4258.8,5079,1,0.017,1.074,0.068,5
658,52,20,61,4258.8,7430,1,0.015,1.182,0.098,0
659,53,20,61,4149.6,-4486,1,0.012,1.074,0.088,1
660,54,20,61,4258.8,19767,1,0.022,1.074,0.087,1
661,55,20,61,4258.8,13647,1,0.02,1.074,0.091,1
662,56,20,61,4258.8,-187,1,0.015,1.074,0.039,1
663,57,20,61,4258.8,-6984,0,0.01,1.074,0.039,3
664,58,20,61,4149.6,-4838,1,0.014,1.074,0.053,5
665,59,20,61,4258.8,4961,1,0.017,1.074,0.059,5
666,60,20,61,4258.8,1378,1,0.016,1.074,0.043,5
667,52,21,61,4258.8,36313,1,0.015,1.182,0.042,0
668,53,21,61,4149.6,6652,1,0.013,1.074,0.092,0
669,54,21,61,4258.8,24383,1,0.021,1.074,0.138,1
670,55,21,61,4258.8,14453,1,0.02,1.074,0.085,1
671,56,21,61,4258.8,2062,1,0.016,1.074,0.041,2
672,57,21,61,4258.8,803,1,0.014,1.074,0.065,3
673,58,21,61,4258.8,10621,1,0.018,1.074,0.08,5
674,59,21,61,4258.8,3303,1,0.017,1.074,0.043,5
675,60,21,61,4258.8,-622,1,0.014,1.074,0.054,5
676,52,22,61,4290.0,11932,1,0.016,1.182,0.058,0
677,53,22,61,4258.8,24520,1,0.019,1.074,0.129,0
678,54,22,61,4258.8,25652,1,0.023,1.074,0.067,1
679,55,22,61,4258.8,11174,1,0.019,1.074,0.081,1
680,56,22,61,4258.8,18012,1,0.023,1.074,0.065,2
681,57,22,61,4258.8,14343,1,0.021,1.074,0.054,3
682,58,22,61,4258.8,23689,1,0.025,1.074,0.072,3
683,59,22,61,4258.8,5136,1,0.017,1.074,0.05,5
684,60,22,61,4258.8,218,1,0.016,1.074,0.043,5
685,52,23,61,4290.0,12549,1,0.02,1.182,0.068,0
686,53,23,61,4258.8,21876,1,0.019,1.074,0.084,0
687,54,23,61,4258.8,22828,1,0.021,1.074,0.074,1
688,55,23,61,4258.8,9392,1,0.02,1.074,0.039,3
689,56,23,61,4258.8,19989,1,0.025,1.074,0.055,3
690,57,23,61,4258.8,33502,1,0.032,1.074,0.038,3
691,58,23,61,4258.8,17250,1,0.022,1.074,0.07,3
692,59,23,61,4258.8,2787,1,0.016,1.074,0.039,5
693,60,23,61,4258.8,-3499,1,0.013,1.074,0.047,
694,52,24,61,4258.8,10596,1,0.018,1.108,0.081,1
695,53,24,61,4258.8,5686,1,0.015,1.074,0.083,1
696,54,24,61,4258.8,13936,1,0.021,1.074,0.073,2
697,55,24,61,4258.8,4353,1,0.019,1.074,0.019,3
698,56,24,61,4258.8,13951,1,0.023,1.074,0.032,3
699,57,24,61,4258.8,5938,1,0.019,1.074,0.042,4
700,58,24,61,4258.8,4285,1,0.018,1.074,0.027,5
701,59,24,61,4258.8,364,1,0.015,1.074,0.048,
702,60,24,61,4258.8,-6544,1,0.012,1.074,0.038,
703,52,25,61,4258.8,2459,1,0.015,1.108,0.082,1
704,53,25,61,4258.8,-1353,1,0.012,1.074,0.073,1
705,54,25,61,4258.8,5774,1,0.019,1.074,0.021,2
706,55,25,61,4258.8,9619,1,0.021,1.074,0.019,4
707,56,25,61,4258.8,-6984,0,0.012,1.074,0.022,5
708,57,25,61,4258.8,-6984,0,0.013,1.074,0.015,
709,58,25,61,4258.8,-993,1,0.016,1.074,0.031,
710,59,25,61,4258.8,-4210,1,0.014,1.074,0.034,
711,60,25,61,4258.8,-6984,0,0.012,1.074,0.032,
712,52,26,61,4258.8,-6984,0,0.012,1.108,0.041,1
713,53,26,61,4258.8,-6984,0,0.011,1.074,0.032,1
714,54,26,61,4258.8,-6984,0,0.011,1.074,0.021,2
715,55,26,61,4258.8,-6984,0,0.011,1.074,0.019,5
716,56,26,61,4258.8,-6984,0,0.01,1.074,0.017,5
717,57,26,61,4258.8,-6984,0,0.012,1.074,0.013,
718,58,26,61,4258.8,-5324,1,0.014,1.074,0.03,
719,59,26,61,4258.8,-1659,1,0.015,1.074,0.034,
720,60,26,61,4258.8,-5477,1,0.012,1.074,0.065,
721,52,27,61,4258.8,-6984,0,0.012,1.108,0.021,1
722,53,27,61,4258.8,-6984,0,0.008,1.074,0.018,1
723,54,27,61,4258.8,-6984,0,0.007,1.074,0.017,2
724,55,27,61,4258.8,-6984,0,0.009,1.074,0.022,4
725,56,27,61,4258.8,-6984,0,0.008,1.074,0.015,5
726,57,27,61,4258.8,-6984,0,0.006,1.074,0.012,
727,58,27,61,4258.8,-6984,0,0.012,1.074,0.012,
728,59,27,61,4258.8,-6984,0,0.013,1.074,0.012,
729,60,27,61,4258.8,-6984,0,0.008,1.074,0.059,
730,52,28,61,4258.8,-6984,0,0.012,1.108,0.021,0
731,53,28,61,4258.79,-6984,0,0.005,1.074,0.016,1
732,54,28,61,4258.8,-6984,0,0.006,1.074,0.017,1
733,55,28,61,4258.8,-6984,0,0.007,1.074,0.022,3
734,56,28,61,4258.79,-6984,0,0.005,1.074,0.02,4
735,57,28,61,4258.79,-6984,0,0.005,1.074,0.014,
736,58,28,61,4258.8,-6984,0,0.007,1.074,0.014,
737,59,28,61,4258.8,-6984,0,0.009,1.074,0.065,
738,60,28,61,4258.8,-6984,0,0.008,1.074,0.064,
739,52,29,61,4258.8,-6984,0,0.011,1.074,0.021,0
740,53,29,61,4258.8,-6984,0,0.008,1.074,0.017,0
741,54,29,61,4258.8,-6984,0,0.008,1.074,0.018,2
742,55,29,61,4258.8,-6984,0,0.007,1.074,0.018,2
743,56,29,61,4258.8,-6984,0,0.006,1.074,0.014,3
744,57,29,61,4258.79,-6984,0,0.005,1.074,0.012,
745,58,29,61,4258.8,-6984,0,0.007,1.074,0.012,
746,59,29,61,4258.8,-6984,0,0.009,1.074,0.012,
747,60,29,61,4258.8,-6984,0,0.009,1.074,0.011,
748,52,30,61,4258.8,-6984,0,0.01,1.074,0.015,0
749,53,30,61,4258.8,-6984,0,0.011,1.074,0.016,1
750,54,30,61,4258.8,-6984,0,0.008,1.074,0.081,2
751,55,30,61,4258.8,-6984,0,0.008,1.074,0.013,2
752,56,30,61,4258.8,-6984,0,0.007,1.074,0.011,3
753,57,30,61,4258.79,-6984,0,0.005,1.074,0.011,
754,58,30,61,4258.8,-6984,0,0.007,1.074,0.012,
755,59,30,61,4258.8,-6984,0,0.009,1.074,0.013,
756,53,31,61,4258.8,-5514,1,0.012,1.074,0.06,1
757,54,31,61,4258.8,-3093,1,0.011,1.074,0.106,2
758,55,31,61,4258.8,-6984,0,0.01,1.074,0.014,2
759,56,31,61,4258.8,-6984,0,0.007,1.074,0.011,2
760,57,31,61,4258.79,-6984,0,0.004,1.074,0.012,5
761,58,31,61,4258.8,-6984,0,0.006,1.074,0.012,
762,59,31,61,4258.8,-6984,0,0.01,1.074,0.013,
763,53,32,61,4258.8,-6984,0,0.013,1.074,0.018,2
764,55,32,61,4258.8,-5168,1,0.013,1.074,0.043,2
765,56,32,61,4258.8,-6984,0,0.009,1.074,0.011,2
766,57,32,61,4258.8,-6984,0,0.006,1.074,0.011,3
767,58,32,61,4258.8,-6984,0,0.006,1.074,0.012,
768,59,32,61,4258.8,-6984,0,0.008,1.074,0.012,
769,56,33,61,4258.8,-6984,0,0.01,1.074,0.01,2
770,57,33,61,4258.8,-6984,0,0.007,1.074,0.013,3
771,58,33,61,4258.8,-6984,0,0.009,1.074,0.012,
772,59,33,61,4258.8,-6984,0,0.01,1.074,0.01,
773,56,34,61,4258.8,-6984,0,0.01,1.074,0.014,2
774,57,34,61,4258.8,-6984,0,0.009,1.074,0.018,2
775,58,34,61,4258.8,-6984,0,0.009,1.074,0.01,
776,59,34,61,4258.8,-6984,0,0.009,1.074,0.01,
777,57,35,61,4258.8,-6984,0,0.012,1.074,0.017,2
778,58,35,61,4258.8,-6984,0,0.01,1.074,0.022,
779,59,35,61,4258.8,-6984,0,0.009,1.074,0.023,
780,57,36,61,4258.8,4627,1,0.017,1.074,0.053,2
781,58,36,61,4258.8,-4874,1,0.013,1.074,0.047,
782,59,36,61,4258.8,12415,1,0.024,1.074,0.012,
783,57,37,61,4258.8,2396,1,0.017,1.074,0.05,5
784,58,37,61,4258.8,14309,1,0.024,1.074,0.018,
785,59,37,61,4258.8,10001,1,0.022,1.074,0.015,
786,58,38,61,4258.8,15436,1,0.025,1.074,0.016,5
787,58,39,61,4258.8,16383,1,0.025,1.074,0.018,5
788,56,3,60,3120.0,-5116,0,0.0,1.108,0.0,
789,57,5,60,3120.0,-4087,1,0.0,1.108,0.0,
790,58,5,60,3120.0,-4087,1,0.0,1.108,0.0,
791,56,6,60,3120.0,-5116,0,0.0,1.108,0.0,
792,57,6,60,3120.0,-5116,0,0.0,1.108,0.0,
793,58,6,60,3120.0,-5116,0,0.0,1.108,0.0,
794,59,6,60,3120.0,-4087,1,0.0,1.108,0.0,
795,55,7,60,3120.0,-5116,0,0.0,1.108,0.0,
796,56,7,60,3120.0,-5116,0,0.0,1.108,0.0,
797,57,7,60,3120.0,-5116,0,0.0,1.108,0.0,
798,58,7,60,3120.0,-5116,0,0.0,1.108,0.0,
799,59,7,60,3120.0,-5116,0,0.0,1.108,0.0,
800,55,8,60,3120.0,-5116,0,0.0,1.108,0.0,
801,56,8,60,3120.0,-5116,0,0.0,1.108,0.0,
802,57,8,60,3120.0,-5116,0,0.0,1.108,0.0,
803,58,8,60,3120.0,-5116,0,0.0,1.108,0.0,
804,59,8,60,3120.0,-5116,0,0.0,1.108,0.0,
805,60,8,60,3120.0,-5116,0,0.0,1.108,0.0,
806,54,9,60,3120.0,-5116,0,0.0,1.108,0.0,1
807,55,9,60,3120.0,-5116,0,0.0,1.108,0.0,1
808,56,9,60,3120.0,-5116,0,0.0,1.108,0.0,
809,57,9,60,3120.0,-5116,0,0.0,1.108,0.0,
810,58,9,60,3120.0,-5116,0,0.0,1.108,0.0,
811,59,9,60,3120.0,-5116,0,0.0,1.108,0.0,
812,60,9,60,3120.0,-5116,0,0.0,1.108,0.0,
813,52,10,60,3120.0,-5116,0,0.0,1.108,0.0,0
814,53,10,60,3120.0,-5116,0,0.0,1.108,0.0,1
815,54,10,60,3120.0,-5116,0,0.0,1.108,0.0,1
816,55,10,60,3120.0,-5116,0,0.0,1.108,0.0,1
817,56,10,60,3120.0,-5116,0,0.0,1.108,0.0,5
818,57,10,60,3120.0,-5116,0,0.0,1.108,0.0,
819,58,10,60,3120.0,-5116,0,0.0,1.108,0.0,
820,59,10,60,3120.0,-5116,0,0.0,1.108,0.0,
821,60,10,60,3120.0,-5116,0,0.0,1.108,0.0,
822,51,11,60,3120.0,-5116,0,0.0,1.108,0.0,0
823,52,11,60,3120.0,-5116,0,0.0,1.108,0.0,0
824,53,11,60,3120.0,-5116,0,0.0,1.108,0.0,1
825,54,11,60,3120.0,-5116,0,0.0,1.108,0.0,1
826,55,11,60,3120.0,-5116,0,0.0,1.108,0.0,1
827,56,11,60,3120.0,-5116,0,0.0,1.108,0.0,1
828,57,11,60,3120.0,-5116,0,0.0,1.108,0.0,5
829,58,11,60,3120.0,-5116,0,0.0,1.108,0.0,
830,59,11,60,3120.0,-5116,0,0.0,1.108,0.0,
831,60,11,60,3120.0,-5116,0,0.0,1.108,0.0,
832,51,12,60,3120.0,-5116,0,0.0,1.108,0.0,0
833,52,12,60,3120.0,-5116,0,0.0,1.108,0.0,0
834,53,12,60,3120.0,-5116,0,0.0,1.108,0.0,0
835,54,12,60,3120.0,-5116,0,0.0,1.108,0.0,1
836,55,12,60,3120.0,-5116,0,0.0,1.108,0.0,1
837,56,12,60,3120.0,-5116,0,0.0,1.108,0.0,1
838,57,12,60,3120.0,-5116,0,0.0,1.108,0.0,3
839,58,12,60,3120.0,-5116,0,0.0,1.108,0.0,
840,59,12,60,3120.0,-5116,0,0.0,1.108,0.0,
841,60,12,60,3120.0,-5116,0,0.0,1.108,0.0,
842,51,13,60,3120.0,-5116,0,0.0,1.108,0.0,0
843,52,13,60,3120.0,-5116,0,0.0,1.108,0.0,0
844,53,13,60,3120.0,-5116,0,0.0,1.108,0.0,1
845,54,13,60,3120.0,-5116,0,0.0,1.108,0.0,1
846,55,13,60,3120.0,-5116,0,0.0,1.108,0.0,1
847,56,13,60,3120.0,-5116,0,0.0,1.108,0.0,1
848,57,13,60,3120.0,-5116,0,0.0,1.108,0.0,3
849,58,13,60,3120.0,-5116,0,0.0,1.108,0.0,5
850,59,13,60,4258.8,1911,1,0.011,1.146,0.128,
851,60,13,60,4258.8,8133,1,0.012,1.146,0.136,
852,51,14,60,3120.0,-5116,0,0.0,1.108,0.0,0
853,52,14,60,3120.0,-5116,0,0.0,1.108,0.0,0
854,53,14,60,3120.0,-5116,0,0.0,1.108,0.0,1
855,54,14,60,3120.0,-5116,0,0.0,1.108,0.0,1
856,55,14,60,3120.0,-5116,0,0.0,1.108,0.0,1
857,56,14,60,3120.0,-5116,0,0.0,1.108,0.0,2
858,57,14,60,4149.6,12226,1,0.022,1.146,0.094,3
