id,x,y,z,blockvalue,ton,destination,Au(oz/ton),period
585,42,214,40,-852,645.83,0,0.033,8
586,43,214,40,-69,52.08,0,0.031,1
587,40,215,40,-1375,1041.67,0,0.037,9
588,41,215,40,-1141,864.58,0,0.036,9
589,42,215,40,-461,343.75,0,0.034,8
590,39,216,40,8863,791.67,1,0.039,9
591,40,216,40,-770,583.33,0,0.038,9
592,41,216,40,-433,333.33,1,0.037,9
593,38,217,40,8335,739.58,1,0.039,9
594,39,217,40,-681,510.42,0,0.04,8
595,40,217,40,-392,291.67,0,0.038,9
596,41,217,40,-103,83.33,1,0.038,9
597,37,218,40,12583,1041.67,1,0.04,9
598,38,218,40,-763,583.33,0,0.039,9
599,39,218,40,-364,281.25,1,0.039,9
600,40,218,40,-76,62.5,1,0.038,9
601,34,219,40,15958,1041.67,1,0.044,9
602,35,219,40,-1375,1041.67,0,0.045,9
603,36,219,40,15115,1041.67,1,0.043,9
604,37,219,40,-1100,833.33,0,0.041,9
605,38,219,40,-440,333.33,0,0.04,9
606,39,219,40,-55,41.67,0,0.039,9
607,33,220,40,18490,1041.67,1,0.047,9
608,34,220,40,-1375,1041.67,0,0.046,9
609,35,220,40,18490,1041.67,1,0.047,8
610,36,220,40,-1004,760.42,0,0.045,9
611,37,220,40,-543,406.25,0,0.043,9
612,33,221,40,-1375,1041.67,0,0.047,9
613,34,221,40,18490,1041.67,1,0.047,8
614,35,221,40,-1203,916.67,0,0.048,9
615,36,221,40,-516,395.83,0,0.046,9
616,32,222,40,-1375,1041.67,0,0.043,9
617,33,222,40,16802,1041.67,1,0.045,8
618,34,222,40,-1011,760.42,0,0.049,9
619,35,222,40,-536,406.25,0,0.048,9
620,31,223,40,19333,1041.67,1,0.048,8
621,33,223,40,-1203,916.67,0,0.049,9
622,71,69,39,-337,250.0,0,0.0,
623,71,70,39,-193,145.83,0,0.0,
624,71,71,39,-21,20.83,0,0.0,9
625,72,71,39,-248,187.5,0,0.0,
626,72,72,39,-69,52.08,0,0.0,9
627,70,95,39,-82,62.5,0,0.0,6
628,71,95,39,-488,375.0,0,0.0,7
629,72,95,39,-488,375.0,0,0.0,9
630,73,95,39,-392,291.67,0,0.0,9
631,70,96,39,-543,406.25,0,0.0,7
632,71,96,39,-1169,885.42,0,0.0,9
633,72,96,39,-1169,885.42,0,0.0,9
634,73,96,39,-1038,791.67,0,0.0,
635,69,97,39,-516,395.83,0,0.0,7
636,70,97,39,-1196,906.25,0,0.0,7
637,71,97,39,-1375,1041.67,0,0.0,9
638,72,97,39,-1375,1041.67,0,0.0,9
639,69,98,39,-516,395.83,0,0.0,7
640,70,98,39,-1196,906.25,0,0.0,8
641,71,98,39,-1375,1041.67,0,0.0,9
642,72,98,39,-1375,1041.67,0,0.0,9
643,69,99,39,-516,395.83,0,0.0,7
644,70,99,39,-1196,906.25,0,0.0,8
645,71,99,39,-1375,1041.67,0,0.0,9
646,69,100,39,-516,395.83,0,0.0,8
647,70,100,39,-1196,906.25,0,0.0,9
648,71,100,39,-1375,1041.67,0,0.0,
649,69,101,39,-516,395.83,0,0.0,8
650,70,101,39,-1196,906.25,0,0.0,9
651,69,102,39,-564,427.08,0,0.0,9
652,70,102,39,-1251,947.92,0,0.0,
653,68,103,39,-82,62.5,0,0.0,9
654,69,103,39,-763,583.33,0,0.0,9
655,68,104,39,-529,395.83,0,0.0,9
656,69,104,39,-1210,916.67,0,0.0,
657,64,105,39,-151,114.58,0,0.0,8
658,65,105,39,-220,166.67,0,0.0,8
659,66,105,39,-220,166.67,0,0.0,9
660,67,105,39,-447,343.75,0,0.0,9
661,68,105,39,-1148,864.58,0,0.0,
662,63,106,39,-172,135.42,0,0.0,8
663,64,106,39,-488,375.0,0,0.0,8
664,65,106,39,-564,427.08,0,0.0,9
665,66,106,39,-564,427.08,0,0.0,9
666,67,106,39,-749,562.5,0,0.0,
667,68,106,39,-1231,927.08,0,0.0,
668,62,107,39,-110,83.33,0,0.0,8
669,63,107,39,-516,395.83,0,0.0,8
670,64,107,39,-832,635.42,0,0.0,9
671,65,107,39,-901,687.5,0,0.0,9
672,66,107,39,-901,687.5,0,0.0,
673,67,107,39,-1086,822.92,0,0.0,
674,62,108,39,-557,427.08,0,0.0,8
675,63,108,39,-1114,843.75,0,0.0,9
676,64,108,39,-1176,895.83,0,0.0,9
677,65,108,39,-1244,947.92,0,0.0,
678,66,108,39,-1244,947.92,0,0.0,
679,67,108,39,-1375,1041.67,0,0.0,
680,60,109,39,-55,41.67,0,0.0,8
681,61,109,39,-571,437.5,0,0.0,8
682,62,109,39,-1189,906.25,0,0.0,9
683,63,109,39,-1375,1041.67,0,0.0,9
684,64,109,39,-1375,1041.67,0,0.0,
685,65,109,39,-1375,1041.67,0,0.0,
686,66,109,39,-1375,1041.67,0,0.0,
687,60,110,39,-296,229.17,0,0.0,8
688,61,110,39,-770,583.33,0,0.0,9
689,62,110,39,-1299,979.17,0,0.0,9
690,63,110,39,-1375,1041.67,0,0.0,
691,64,110,39,-1375,1041.67,0,0.0,
692,65,110,39,-1375,1041.67,0,0.0,
693,66,110,39,-1375,1041.67,0,0.0,
694,58,111,39,-117,83.33,0,0.0,8
695,59,111,39,-413,312.5,0,0.0,8
696,60,111,39,-674,510.42,0,0.0,9
697,61,111,39,-997,760.42,0,0.0,9
698,62,111,39,-1375,1041.67,0,0.0,
699,63,111,39,-1375,1041.67,0,0.0,
700,64,111,39,-1375,1041.67,0,0.0,
701,65,111,39,-1375,1041.67,0,0.0,
702,58,112,39,-571,437.5,0,0.0,8
703,59,112,39,-1093,822.92,0,0.0,9
704,60,112,39,-1127,854.17,0,0.0,9
705,61,112,39,-1375,1041.67,0,0.0,
706,62,112,39,-1375,1041.67,0,0.0,
707,63,112,39,-1375,1041.67,0,0.0,
708,64,112,39,-1375,1041.67,0,0.0,
709,56,113,39,-138,104.17,0,0.0,8
710,57,113,39,-406,302.08,0,0.0,8
711,58,113,39,-1217,916.67,0,0.0,9
712,59,113,39,-1375,1041.67,0,0.0,9
713,60,113,39,-1375,1041.67,0,0.0,
714,61,113,39,-1375,1041.67,0,0.0,
715,62,113,39,-1375,1041.67,0,0.0,
716,63,113,39,-1375,1041.67,0,0.0,
717,55,114,39,-158,125.0,0,0.0,8
718,56,114,39,-454,343.75,0,0.0,8
719,57,114,39,-743,562.5,0,0.0,9
720,58,114,39,-1286,968.75,0,0.0,9
721,59,114,39,-1375,1041.67,0,0.0,
722,60,114,39,-1375,1041.67,0,0.0,
723,61,114,39,-1375,1041.67,0,0.0,
724,62,114,39,-1375,1041.67,0,0.0,
725,63,114,39,-1375,1041.67,0,0.0,
726,54,115,39,-138,104.17,0,0.0,8
727,55,115,39,-502,385.42,0,0.0,8
728,56,115,39,-777,593.75,0,0.0,9
729,57,115,39,-1059,802.08,0,0.0,9
730,58,115,39,-1375,1041.67,0,0.0,
731,59,115,39,-1375,1041.67,0,0.0,
732,60,115,39,-1375,1041.67,0,0.0,
733,61,115,39,-1375,1041.67,0,0.0,
734,62,115,39,-1375,1041.67,0,0.0,
735,54,116,39,-584,447.92,0,0.0,8
736,55,116,39,-1079,812.5,0,0.0,9
737,56,116,39,-1162,875.0,0,0.0,9
738,57,116,39,-1375,1041.67,0,0.0,
739,58,116,39,-1375,1041.67,0,0.0,
740,59,116,39,-1375,1041.67,0,0.0,
741,60,116,39,-1375,1041.67,0,0.0,
742,61,116,39,-1375,1041.67,0,0.0,
743,52,117,39,-69,52.08,0,0.0,8
744,53,117,39,-557,427.08,0,0.0,8
745,54,117,39,-1238,937.5,0,0.0,9
746,55,117,39,-1375,1041.67,0,0.0,9
747,56,117,39,-1375,1041.67,0,0.0,
748,57,117,39,-1375,1041.67,0,0.0,
749,58,117,39,-1375,1041.67,0,0.0,
750,59,117,39,-1375,1041.67,0,0.0,
751,60,117,39,-1375,1041.67,0,0.0,
752,52,118,39,-309,239.58,0,0.0,8
753,53,118,39,-784,593.75,0,0.0,9
754,54,118,39,-1327,1010.42,0,0.0,9
755,55,118,39,-1375,1041.67,0,0.0,
756,56,118,39,-1375,1041.67,0,0.0,
757,57,118,39,-1375,1041.67,0,0.0,
758,58,118,39,-1375,1041.67,0,0.0,
759,50,119,39,-62,41.67,0,0.0,8
760,51,119,39,-316,239.58,0,0.0,8
761,52,119,39,-591,447.92,0,0.0,9
762,53,119,39,-976,739.58,0,0.0,9
763,54,119,39,-1375,1041.67,0,0.0,
764,55,119,39,-1375,1041.67,0,0.0,
765,56,119,39,-1375,1041.67,0,0.0,
766,57,119,39,-1375,1041.67,0,0.0,
767,50,120,39,-275,208.33,0,0.0,8
768,51,120,39,-694,531.25,0,0.0,9
769,52,120,39,-997,760.42,0,0.0,9
770,53,120,39,-1272,968.75,0,0.0,
771,54,120,39,-1375,1041.67,0,0.0,
772,55,120,39,-1375,1041.67,0,0.0,
773,56,120,39,-1375,1041.67,0,0.0,
774,48,121,39,-21,20.83,0,0.0,8
775,49,121,39,-213,166.67,0,0.0,8
776,50,121,39,-468,354.17,0,0.0,9
777,51,121,39,-825,625.0,0,0.0,9
778,52,121,39,-1313,1000.0,0,0.0,
779,53,121,39,-1375,1041.67,0,0.0,
780,54,121,39,-1375,1041.67,0,0.0,
781,55,121,39,-1375,1041.67,0,0.0,
782,47,122,39,-82,62.5,0,0.0,8
783,48,122,39,-275,208.33,0,0.0,8
784,49,122,39,-461,343.75,0,0.0,9
785,50,122,39,-674,510.42,0,0.0,9
786,51,122,39,-983,750.0,0,0.0,
787,52,122,39,-1341,1020.83,0,0.0,
788,53,122,39,-1375,1041.67,0,0.0,
789,54,122,39,-1375,1041.67,0,0.0,
790,46,123,39,-62,41.67,0,0.0,8
791,47,123,39,-337,250.0,0,0.0,8
792,48,123,39,-523,395.83,0,0.0,9
793,49,123,39,-715,541.67,0,0.0,9
794,50,123,39,-894,677.08,0,0.0,
795,51,123,39,-1127,854.17,0,0.0,
796,52,123,39,-1375,1041.67,0,0.0,
797,53,123,39,-1375,1041.67,0,0.0,
798,46,124,39,-275,208.33,0,0.0,8
799,47,124,39,-474,354.17,0,0.0,9
800,48,124,39,-736,552.08,0,0.0,9
801,49,124,39,-969,739.58,0,0.0,
802,50,124,39,-1148,864.58,0,0.0,
803,51,124,39,-1354,1020.83,0,0.0,
804,52,124,39,-1375,1041.67,0,0.0,
805,42,125,39,-55,41.67,0,0.0,3
806,43,125,39,-241,187.5,0,0.0,5
807,44,125,39,-344,260.42,0,0.0,8
808,45,125,39,-357,270.83,0,0.0,8
809,46,125,39,-536,406.25,0,0.0,9
810,47,125,39,-729,552.08,0,0.0,9
811,48,125,39,-963,729.17,0,0.0,
812,49,125,39,-1189,906.25,0,0.0,
813,50,125,39,-1375,1041.67,0,0.0,
814,51,125,39,-1375,1041.67,0,0.0,
815,42,126,39,-316,239.58,0,0.0,5
816,43,126,39,-743,562.5,0,0.0,8
817,44,126,39,-969,739.58,0,0.0,8
818,45,126,39,-1031,781.25,0,0.0,9
819,46,126,39,-1093,822.92,0,0.0,9
820,47,126,39,-1155,875.0,0,0.0,
821,48,126,39,-1217,916.67,0,0.0,
822,49,126,39,-1375,1041.67,0,0.0,
823,40,127,39,-179,135.42,0,0.0,1
824,41,127,39,-323,239.58,0,0.0,5
825,42,127,39,-584,447.92,0,0.0,8
826,43,127,39,-997,760.42,0,0.0,8
827,44,127,39,-1375,1041.67,0,0.0,9
828,45,127,39,-1375,1041.67,0,0.0,9
829,46,127,39,-1375,1041.67,0,0.0,
830,47,127,39,-1375,1041.67,0,0.0,
831,48,127,39,-1375,1041.67,0,0.0,
832,38,128,39,-131,93.75,0,0.0,1
833,39,128,39,-344,260.42,0,0.0,1
834,40,128,39,-557,427.08,0,0.0,1
835,41,128,39,-763,583.33,0,0.0,8
836,42,128,39,-1004,760.42,0,0.0,8
837,43,128,39,-1272,968.75,0,0.0,9
838,44,128,39,-1375,1041.67,0,0.0,9
839,45,128,39,-1375,1041.67,0,0.0,
840,46,128,39,-1375,1041.67,0,0.0,
841,47,128,39,-1375,1041.67,0,0.0,
842,37,129,39,-34,31.25,0,0.0,1
843,38,129,39,-268,197.92,0,0.0,1
844,39,129,39,-502,385.42,0,0.0,1
845,40,129,39,-784,593.75,0,0.0,8
846,41,129,39,-1073,812.5,0,0.0,8
847,42,129,39,-1354,1020.83,0,0.0,9
848,43,129,39,-1375,1041.67,0,0.0,9
849,44,129,39,-1375,1041.67,0,0.0,
850,45,129,39,-1375,1041.67,0,0.0,
851,37,130,39,-131,93.75,0,0.0,1
852,38,130,39,-364,281.25,0,0.0,1
853,39,130,39,-605,458.33,0,0.0,1
854,40,130,39,-839,635.42,0,0.0,8
855,41,130,39,-1073,812.5,0,0.0,9
856,42,130,39,-1361,1031.25,0,0.0,9
857,43,130,39,-1375,1041.67,0,0.0,
858,44,130,39,-1375,1041.67,0,0.0,
859,37,131,39,-213,166.67,0,0.0,1
860,38,131,39,-426,322.92,0,0.0,1
861,39,131,39,-639,489.58,0,0.0,7
862,40,131,39,-852,645.83,0,0.0,9
863,41,131,39,-1066,812.5,0,0.0,9
864,37,132,39,-34,31.25,0,0.0,1
865,38,132,39,-248,187.5,0,0.0,7
866,39,132,39,-461,343.75,0,0.0,9
867,40,132,39,-674,510.42,0,0.0,9
868,38,133,39,-62,41.67,0,0.0,9
869,39,133,39,-275,208.33,0,0.0,9
870,40,133,39,-488,375.0,0,0.0,9
871,41,133,39,-894,677.08,0,0.0,9
872,42,133,39,-1341,1020.83,0,0.0,9
873,43,133,39,-1375,1041.67,0,0.0,
874,39,134,39,-96,72.92,0,0.0,9
875,40,134,39,-385,291.67,0,0.0,9
876,41,134,39,-798,604.17,0,0.0,9
877,42,134,39,-1341,1020.83,0,0.0,9
878,43,134,39,-1375,1041.67,0,0.0,9
879,44,134,39,-1375,1041.67,0,0.0,
880,40,135,39,-7,10.42,0,0.0,8
881,41,135,39,-461,343.75,0,0.0,8
882,42,135,39,-921,697.92,0,0.0,9
883,43,135,39,-1203,916.67,0,0.0,9
884,44,135,39,-1375,1041.67,0,0.0,9
885,45,135,39,-1375,1041.67,0,0.0,
886,46,135,39,-1375,1041.67,0,0.0,
887,41,136,39,-7,10.42,0,0.0,8
888,42,136,39,-461,343.75,0,0.0,8
889,43,136,39,-901,687.5,0,0.0,8
890,44,136,39,-1375,1041.67,0,0.0,8
891,45,136,39,-1375,1041.67,0,0.0,9
892,46,136,39,-1375,1041.67,0,0.0,9
893,47,136,39,-1375,1041.67,0,0.0,9
894,48,136,39,-1375,1041.67,0,0.0,9
895,49,136,39,-1375,1041.67,0,0.0,
896,50,136,39,-1375,1041.67,0,0.0,
897,51,136,39,-1375,1041.67,0,0.0,
898,42,137,39,-7,10.42,0,0.0,8
899,43,137,39,-639,489.58,0,0.0,8
900,44,137,39,-1320,1000.0,0,0.0,8
901,45,137,39,-1375,1041.67,0,0.0,8
902,46,137,39,-1375,1041.67,0,0.0,8
903,47,137,39,-1375,1041.67,0,0.0,9
904,48,137,39,-1375,1041.67,0,0.0,9
905,49,137,39,-1375,1041.67,0,0.0,9
906,50,137,39,-1375,1041.67,0,0.0,9
907,51,137,39,-1375,1041.67,0,0.0,9
908,52,137,39,-1375,1041.67,0,0.0,9
909,53,137,39,-1375,1041.67,0,0.0,
910,54,137,39,-1375,1041.67,0,0.0,
911,43,138,39,-639,489.58,0,0.0,8
912,44,138,39,-1320,1000.0,0,0.0,8
913,45,138,39,-1375,1041.67,0,0.0,8
914,46,138,39,-1375,1041.67,0,0.0,8
915,47,138,39,-1375,1041.67,0,0.0,8
916,48,138,39,-1375,1041.67,0,0.0,9
917,49,138,39,-1375,1041.67,0,0.0,9
918,50,138,39,-1375,1041.67,0,0.0,9
919,51,138,39,-1375,1041.67,0,0.0,9
920,52,138,39,-1375,1041.67,0,0.0,9
921,53,138,39,-1375,1041.67,0,0.0,9
922,54,138,39,-1375,1041.67,0,0.0,
923,55,138,39,-1375,1041.67,0,0.0,
924,56,138,39,-1375,1041.67,0,0.0,
925,43,139,39,-516,395.83,0,0.0,8
926,44,139,39,-1059,802.08,0,0.0,8
927,45,139,39,-1375,1041.67,0,0.0,8
928,46,139,39,-1375,1041.67,0,0.0,8
929,47,139,39,-1375,1041.67,0,0.0,8
930,48,139,39,-1375,1041.67,0,0.0,8
931,49,139,39,-1375,1041.67,0,0.0,9
932,50,139,39,-1375,1041.67,0,0.0,9
933,51,139,39,-1375,1041.67,0,0.0,9
934,52,139,39,-1375,1041.67,0,0.0,9
935,53,139,39,-1375,1041.67,0,0.0,9
936,54,139,39,-1375,1041.67,0,0.0,9
937,55,139,39,-1375,1041.67,0,0.0,
938,56,139,39,-1375,1041.67,0,0.0,
939,57,139,39,-1375,1041.67,0,0.0,
940,43,140,39,-468,354.17,0,0.0,7
941,44,140,39,-770,583.33,0,0.0,7
942,45,140,39,-1073,812.5,0,0.0,7
943,46,140,39,-1375,1041.67,0,0.0,8
944,47,140,39,-1375,1041.67,0,0.0,8
945,48,140,39,-1375,1041.67,0,0.0,8
946,49,140,39,-1375,1041.67,0,0.0,8
947,50,140,39,-1375,1041.67,0,0.0,8
948,51,140,39,-1375,1041.67,0,0.0,9
949,52,140,39,-1375,1041.67,0,0.0,9
950,53,140,39,-1375,1041.67,0,0.0,9
951,54,140,39,-1375,1041.67,0,0.0,9
952,55,140,39,-1375,1041.67,0,0.0,9
953,56,140,39,-1375,1041.67,0,0.0,
954,57,140,39,-1375,1041.67,0,0.0,
955,43,141,39,-199,145.83,0,0.0,4
956,44,141,39,-516,395.83,0,0.0,5
957,45,141,39,-825,625.0,0,0.0,5
958,46,141,39,-1107,843.75,0,0.0,5
959,47,141,39,-1258,958.33,0,0.0,7
960,48,141,39,-1286,968.75,0,0.0,7
961,49,141,39,-1286,968.75,0,0.0,7
962,50,141,39,-1251,947.92,0,0.0,7
963,51,141,39,-1251,947.92,0,0.0,8
964,52,141,39,-1238,937.5,0,0.0,8
965,53,141,39,-1155,875.0,0,0.0,9
966,54,141,39,-1107,843.75,0,0.0,9
967,55,141,39,-1107,843.75,0,0.0,9
968,56,141,39,-1107,843.75,0,0.0,9
969,57,141,39,-784,593.75,0,0.0,
970,44,142,39,-275,208.33,0,0.0,3
971,45,142,39,-557,427.08,0,0.0,3
972,46,142,39,-763,583.33,0,0.0,3
973,47,142,39,-1031,781.25,0,0.0,3
974,48,142,39,-1059,802.08,0,0.0,4
975,49,142,39,-1059,802.08,0,0.0,5
976,50,142,39,-949,718.75,0,0.0,5
977,51,142,39,-949,718.75,0,0.0,6
978,52,142,39,-901,687.5,0,0.0,7
979,53,142,39,-646,489.58,0,0.0,8
980,54,142,39,-474,354.17,0,0.0,8
981,55,142,39,-419,322.92,0,0.0,9
982,56,142,39,-419,322.92,0,0.0,9
983,57,142,39,-172,135.42,0,0.0,9
984,44,143,39,-14,10.42,0,0.0,3
985,45,143,39,-275,208.33,0,0.0,3
986,46,143,39,-536,406.25,0,0.0,3
987,47,143,39,-804,604.17,0,0.0,3
988,48,143,39,-832,635.42,0,0.0,3
989,49,143,39,-832,635.42,0,0.0,3
990,50,143,39,-715,541.67,0,0.0,3
991,51,143,39,-639,489.58,0,0.0,3
992,52,143,39,-564,427.08,0,0.0,4
993,53,143,39,-351,270.83,0,0.0,6
994,54,143,39,-7,10.42,0,0.0,7
995,45,144,39,-48,31.25,0,0.0,3
996,46,144,39,-309,239.58,0,0.0,2
997,47,144,39,-577,437.5,0,0.0,3
998,48,144,39,-605,458.33,0,0.0,3
999,49,144,39,-605,458.33,0,0.0,3
1000,50,144,39,-488,375.0,0,0.0,3
1001,51,144,39,-364,281.25,0,0.0,3
1002,52,144,39,-282,218.75,0,0.0,3
1003,53,144,39,-55,41.67,0,0.0,4
1004,46,145,39,-82,62.5,0,0.0,2
1005,47,145,39,-351,270.83,0,0.0,2
1006,48,145,39,-371,281.25,0,0.0,2
1007,49,145,39,-371,281.25,0,0.0,2
1008,50,145,39,-261,197.92,0,0.0,2
1009,51,145,39,-131,93.75,0,0.0,2
1010,52,145,39,-7,10.42,0,0.0,3
1011,47,146,39,-124,93.75,0,0.0,2
1012,48,146,39,-144,114.58,0,0.0,2
1013,49,146,39,-144,114.58,0,0.0,2
1014,50,146,39,-34,31.25,0,0.0,2
1015,36,197,39,-14,10.42,0,0.096,1
1016,37,197,39,-14,10.42,0,0.099,1
1017,38,197,39,-14,10.42,0,0.103,1
1018,39,197,39,-14,10.42,0,0.0,5
1019,40,197,39,-14,10.42,0,0.0,4
1020,36,198,39,-694,531.25,0,0.0,1
1021,37,198,39,-694,531.25,0,0.0,1
1022,38,198,39,-694,531.25,0,0.0,1
1023,39,198,39,-694,531.25,0,0.0,5
1024,40,198,39,-694,531.25,0,0.116,5
1025,41,198,39,-227,177.08,1,0.116,4
1026,37,199,39,-1375,1041.67,0,0.0,8
1027,38,199,39,-1375,1041.67,0,0.0,7
1028,39,199,39,76708,1041.67,1,0.116,1
1029,40,199,39,75865,1041.67,1,0.115,0
1030,41,199,39,-1018,770.83,0,0.115,0
1031,42,199,39,-323,239.58,0,0.115,0
1032,38,200,39,-1375,1041.67,0,0.0,4
1033,39,200,39,75865,1041.67,1,0.115,1
1034,40,200,39,75865,1041.67,1,0.115,0
1035,41,200,39,74177,1041.67,1,0.113,0
1036,42,200,39,56100,802.08,1,0.112,0
1037,43,200,39,14464,197.92,1,0.113,0
1038,37,201,39,-1375,1041.67,0,0.0,5
1039,38,201,39,76708,1041.67,1,0.116,1
1040,39,201,39,75865,1041.67,1,0.115,1
1041,40,201,39,75021,1041.67,1,0.114,0
1042,41,201,39,-1375,1041.67,0,0.109,0
1043,42,201,39,56458,1041.67,1,0.092,0
1044,43,201,39,-887,666.67,0,0.11,0
1045,37,202,39,-1375,1041.67,0,0.0,5
1046,38,202,39,-1375,1041.67,0,0.0,1
1047,39,202,39,75865,1041.67,1,0.115,1
1048,40,202,39,75021,1041.67,1,0.114,1
1049,41,202,39,71646,1041.67,1,0.11,1
1050,42,202,39,-1375,1041.67,0,0.098,0
1051,43,202,39,-1375,1041.67,0,0.109,0
1052,36,203,39,41271,1041.67,1,0.074,5
1053,37,203,39,50552,1041.67,1,0.085,3
1054,38,203,39,-1375,1041.67,0,0.0,1
1055,39,203,39,75865,1041.67,1,0.115,1
1056,40,203,39,75865,1041.67,1,0.115,1
1057,41,203,39,-1375,1041.67,0,0.111,1
1058,42,203,39,-1375,1041.67,0,0.111,0
1059,43,203,39,-1375,1041.67,0,0.111,0
1060,35,204,39,25240,1041.67,1,0.055,8
1061,36,204,39,33677,1041.67,1,0.065,5
1062,37,204,39,-1375,1041.67,0,0.077,5
1063,38,204,39,53083,1041.67,1,0.088,1
1064,39,204,39,-1375,1041.67,0,0.116,1
1065,40,204,39,-1375,1041.67,0,0.109,1
1066,41,204,39,-1375,1041.67,0,0.109,1
1067,42,204,39,-1375,1041.67,0,0.109,4
1068,43,204,39,-1375,1041.67,0,0.108,5
1069,35,205,39,-1375,1041.67,0,0.046,8
1070,36,205,39,-1375,1041.67,0,0.056,8
1071,37,205,39,-1375,1041.67,0,0.067,5
1072,38,205,39,-1375,1041.67,0,0.079,1
1073,39,205,39,-1375,1041.67,0,0.086,1
1074,40,205,39,-1375,1041.67,0,0.104,1
1075,41,205,39,-1375,1041.67,0,0.104,1
1076,42,205,39,-1375,1041.67,0,0.103,5
1077,43,205,39,-1375,1041.67,0,0.101,5
1078,44,205,39,-344,260.42,0,0.093,5
1079,35,206,39,-1375,1041.67,0,0.021,8
1080,36,206,39,-1375,1041.67,0,0.047,8
1081,37,206,39,-1375,1041.67,0,0.058,8
1082,38,206,39,-1375,1041.67,0,0.071,5
1083,39,206,39,-1375,1041.67,0,0.079,5
1084,40,206,39,-1375,1041.67,0,0.094,5
1085,41,206,39,-1375,1041.67,0,0.097,5
1086,42,206,39,-1375,1041.67,0,0.095,5
1087,43,206,39,-1375,1041.67,0,0.088,5
1088,44,206,39,-1045,791.67,0,0.084,5
1089,45,206,39,-275,208.33,0,0.081,5
1090,35,207,39,-1375,1041.67,0,0.021,9
1091,36,207,39,-1375,1041.67,0,0.021,8
1092,37,207,39,-1375,1041.67,0,0.049,8
1093,38,207,39,-1375,1041.67,0,0.064,8
1094,39,207,39,-1375,1041.67,0,0.072,8
1095,40,207,39,-1375,1041.67,0,0.078,8
1096,41,207,39,-1375,1041.67,0,0.091,6
1097,42,207,39,-1375,1041.67,0,0.083,6
1098,43,207,39,-1375,1041.67,0,0.08,5
1099,44,207,39,-1375,1041.67,0,0.077,5
1100,45,207,39,-859,656.25,0,0.075,5
1101,35,208,39,-1375,1041.67,0,0.021,9
1102,36,208,39,-1375,1041.67,0,0.021,9
1103,37,208,39,-1375,1041.67,0,0.034,8
1104,38,208,39,-1375,1041.67,0,0.059,8
1105,39,208,39,-1375,1041.67,0,0.068,8
1106,40,208,39,-1375,1041.67,0,0.073,8
1107,41,208,39,47177,1041.67,1,0.081,6
1108,42,208,39,44646,1041.67,1,0.078,5
1109,43,208,39,-1375,1041.67,0,0.075,5
1110,44,208,39,-1375,1041.67,0,0.073,5
1111,45,208,39,-1375,1041.67,0,0.072,1
1112,36,209,39,-1375,1041.67,0,0.021,9
1113,37,209,39,-1375,1041.67,0,0.034,9
1114,38,209,39,-1375,1041.67,0,0.04,8
1115,39,209,39,-1375,1041.67,0,0.046,8
1116,40,209,39,32833,1041.67,1,0.064,8
1117,41,209,39,38740,1041.67,1,0.071,6
1118,42,209,39,-1375,1041.67,0,0.075,8
1119,43,209,39,-1375,1041.67,0,0.073,7
1120,44,209,39,-1375,1041.67,0,0.069,5
1121,45,209,39,-1375,1041.67,0,0.066,0
1122,46,209,39,-447,343.75,0,0.067,0
1123,37,210,39,-1375,1041.67,0,0.034,9
1124,38,210,39,-1375,1041.67,0,0.04,9
1125,39,210,39,17646,1041.67,1,0.046,8
1126,40,210,39,22708,1041.67,1,0.052,8
1127,41,210,39,-1375,1041.67,0,0.061,8
1128,42,210,39,-1375,1041.67,0,0.065,8
1129,43,210,39,-1375,1041.67,0,0.068,8
1130,44,210,39,32833,1041.67,1,0.064,1
1131,45,210,39,-1375,1041.67,0,0.055,0
1132,46,210,39,-694,531.25,0,0.065,0
1133,47,210,39,-69,52.08,0,0.051,0
1134,38,211,39,-1375,1041.67,0,0.04,9
1135,39,211,39,16802,1041.67,1,0.045,8
1136,40,211,39,21021,1041.67,1,0.05,8
1137,41,211,39,-1375,1041.67,0,0.059,8
1138,42,211,39,-1375,1041.67,0,0.063,8
1139,43,211,39,34521,1041.67,1,0.066,5
1140,44,211,39,-1375,1041.67,0,0.067,1
1141,45,211,39,-1107,843.75,0,0.067,0
1142,46,211,39,-426,322.92,0,0.061,0
1143,38,212,39,11740,1041.67,1,0.039,9
1144,39,212,39,15115,1041.67,1,0.043,9
1145,40,212,39,-1375,1041.67,0,0.047,9
1146,41,212,39,-1375,1041.67,0,0.054,9
1147,42,212,39,-1375,1041.67,0,0.059,8
1148,43,212,39,-1375,1041.67,0,0.062,7
1149,44,212,39,-1114,843.75,0,0.064,1
1150,45,212,39,-426,322.92,0,0.062,0
1151,37,213,39,4146,1041.67,1,0.03,9
1152,38,213,39,10896,1041.67,1,0.038,9
1153,41,213,39,-1375,1041.67,0,0.049,9
1154,42,213,39,-1375,1041.67,0,0.053,8
1155,43,213,39,-1375,1041.67,0,0.057,7
1156,44,213,39,-846,645.83,0,0.058,1
1157,45,213,39,-165,125.0,0,0.056,0
1158,37,214,39,5833,1041.67,1,0.032,9
1159,41,214,39,15115,1041.67,1,0.043,9
1160,42,214,39,-1375,1041.67,0,0.047,8
1161,43,214,39,-1375,1041.67,0,0.051,7
1162,44,214,39,-749,562.5,0,0.053,1
1163,45,214,39,-62,41.67,0,0.052,1
